Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
12,A Class-Rebalancing Self-Training Framework for Distantly-Supervised Named Entity Recognition,,Qi Li;Tingyu Xie;Peng Peng;Hongwei Wang;Gaoang Wang;,Zhejiang University;,China;,Findings,https://aclanthology.org/2023.findings-acl.703/,https://aclanthology.org/2023.findings-acl.703.pdf,,
13,A Close Look into the Calibration of Pre-trained Language Models,,Yangyi Chen;Lifan Yuan;Ganqu Cui;Zhiyuan Liu;Heng Ji;,University of Illinois Urbana-Champaign;Huazhong University of Science and Technology;Tsinghua University;,United States;China;,Long,https://aclanthology.org/2023.acl-long.75/,https://aclanthology.org/2023.acl-long.75.pdf,,
14,A Cognitive Stimulation Dialogue System with Multi-source Knowledge Fusion for Elders with Cognitive Impairment,,Jiyue Jiang;Sheng Wang;Qintong Li;Lingpeng Kong;Chuan Wu;,University of Hong Kong;,China;,Long,https://aclanthology.org/2023.acl-long.593/,https://aclanthology.org/2023.acl-long.593.pdf,,
15,A Comparative Analysis of the Effectiveness of Rare Tokens on Creative Expression using ramBERT,,Youbin Lee;Deokgi Kim;Byung-Won On;Ingyu Lee;,Kunsan National University;Yeungnam University;,South Korea;,Findings,https://aclanthology.org/2023.findings-acl.639/,https://aclanthology.org/2023.findings-acl.639.pdf,,
16,A Comparative Study on the Impact of Model Compression Techniques on Fairness in Language Models,,Krithika Ramesh;Arnav Chavan;Shrey Pandit;Sunayana Sitaram;,Microsoft;Indian Institute of Technology;Birla Institute of Technology and Science;,United States;India;,Long,https://aclanthology.org/2023.acl-long.878/,https://aclanthology.org/2023.acl-long.878.pdf,,
17,A Compare-and-contrast Multistage Pipeline for Uncovering Financial Signals in Financial Reports,,Jia-Huei Ju;Yu-Shiang Huang;Cheng-Wei Lin;Che Lin;Chuan-Ju Wang;,Academia Sinica;National Taiwan University;,China;,Long,https://aclanthology.org/2023.acl-long.800/,https://aclanthology.org/2023.acl-long.800.pdf,,
18,A Confidence-based Partial Label Learning Model for Crowd-Annotated Named Entity Recognition,,Limao Xiong;Jie Zhou;Qunxi Zhu;Xiao Wang;Yuanbin Wu;Qi Zhang;Tao Gui;Xuanjing Huang;Jin Ma;Ying Shan;,Fudan University;East China Normal University;Tencent;,China;,Findings,https://aclanthology.org/2023.findings-acl.89/,https://aclanthology.org/2023.findings-acl.89.pdf,,
19,A Critical Evaluation of Evaluations for Long-form Question Answering,,Fangyuan Xu;Yixiao Song;Mohit Iyyer;Eunsol Choi;,University of Texas at Austin;University of Massachusetts Amherst;,United States;,Long,https://aclanthology.org/2023.acl-long.181/,https://aclanthology.org/2023.acl-long.181.pdf,,
20,A Cross-Modality Context Fusion and Semantic Refinement Network for Emotion Recognition in Conversation,,Xiaoheng Zhang;Yang Li;,Beihang University;,China;,Long,https://aclanthology.org/2023.acl-long.732/,https://aclanthology.org/2023.acl-long.732.pdf,,
21,A Crosslingual Investigation of Conceptualization in 1335 Languages,,Yihong Liu;Haotian Ye;Leonie Weissweiler;Philipp Wicke;Renhao Pei;Robert Zangenfeind;Hinrich Schütze;,LMU Munich;Munich Center for Machine Learning;,Germany;,Long,https://aclanthology.org/2023.acl-long.726/,https://aclanthology.org/2023.acl-long.726.pdf,,
22,A Dataset of Argumentative Dialogues on Scientific Papers,,Federico Ruggeri;Mohsen Mesgar;Iryna Gurevych;,University of Bologna;Bosch Center for Artificial Intelligence;Technical University of Darmstadt;,Italy;Germany;,Long,https://aclanthology.org/2023.acl-long.425/,https://aclanthology.org/2023.acl-long.425.pdf,,
23,A Diffusion Model for Event Skeleton Generation,,Fangqi Zhu;Lin Zhang;Jun Gao;Bing Qin;Ruifeng Xu;Haiqin Yang;,Harbin Institute of Technology;International Digital Economy Academy;Guangdong Provincial Key Laboratory of Novel Security Intelligence Technologies;,China;;,Findings,https://aclanthology.org/2023.findings-acl.800/,https://aclanthology.org/2023.findings-acl.800.pdf,,
24,A Diverse Set of Freely Available Linguistic Resources for Turkish,,Duygu Altinok;,Deepgram;,United States;,Long,https://aclanthology.org/2023.acl-long.768/,https://aclanthology.org/2023.acl-long.768.pdf,,
25,A dynamic programming algorithm for span-based nested named-entity recognition in O(n2),,Caio Corro;,Universite Paris-Saclay;,France;,Long,https://aclanthology.org/2023.acl-long.598/,https://aclanthology.org/2023.acl-long.598.pdf,,
26,A Facial Expression-Aware Multimodal Multi-task Learning Framework for Emotion Recognition in Multi-party Conversations,,Wenjie Zheng;Jianfei Yu;Rui Xia;Shijin Wang;,Nanjing University of Science and Technology;iFLYTEK;State Key Laboratory of Cognitive Intelligence;,China;,Long,https://aclanthology.org/2023.acl-long.861/,https://aclanthology.org/2023.acl-long.861.pdf,,
27,A Fast Algorithm for Computing Prefix Probabilities,,Franz Nowak;Ryan Cotterell;,ETH Zurich;,Switzerland;,Short,https://aclanthology.org/2023.acl-short.6/,https://aclanthology.org/2023.acl-short.6.pdf,,
28,A fine-grained comparison of pragmatic language understanding in humans and language models,,Jennifer Hu;Sammy Floyd;Olessia Jouravlev;Evelina Fedorenko;Edward Gibson;,Massachusetts Institute of Technology;Sarah Lawrence College;Carleton University;,United States;Canada;,Long,https://aclanthology.org/2023.acl-long.230/,https://aclanthology.org/2023.acl-long.230.pdf,,
29,A Formal Perspective on Byte-Pair Encoding,,Vilém Zouhar;Clara Meister;Juan Gastaldi;Li Du;Tim Vieira;Mrinmaya Sachan;Ryan Cotterell;,ETH Zurich;Johns Hopkins University;,Switzerland;United States;,Findings,https://aclanthology.org/2023.findings-acl.38/,https://aclanthology.org/2023.findings-acl.38.pdf,,
30,A Fused Gromov-Wasserstein Framework for Unsupervised Knowledge Graph Entity Alignment,,Jianheng Tang;Kangfei Zhao;Jia Li;,Hong Kong University of Science and Technology;Tencent;Beijing Institute of Technology;,China;,Findings,https://aclanthology.org/2023.findings-acl.205/,https://aclanthology.org/2023.findings-acl.205.pdf,,
31,A Gradient Control Method for Backdoor Attacks on Parameter-Efficient Tuning,,Naibin Gu;Peng Fu;Xiyu Liu;Zhengxiao Liu;Zheng Lin;Weiping Wang;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;,China;,Long,https://aclanthology.org/2023.acl-long.194/,https://aclanthology.org/2023.acl-long.194.pdf,,
32,A Hierarchical Explanation Generation Method Based on Feature Interaction Detection,,Yiming Ju;Yuanzhe Zhang;Kang Liu;Jun Zhao;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;,China;,Findings,https://aclanthology.org/2023.findings-acl.798/,https://aclanthology.org/2023.findings-acl.798.pdf,,
33,A Holistic Approach to Reference-Free Evaluation of Machine Translation,,Hanming Wu;Wenjuan Han;Hui Di;Yufeng Chen;Jinan Xu;,Beijing Jiao Tong University;Toshiba;,China;,Short,https://aclanthology.org/2023.acl-short.55/,https://aclanthology.org/2023.acl-short.55.pdf,,
34,A Language-First Approach for Procedure Planning,,Jiateng Liu;Sha Li;Zhenhailong Wang;Manling Li;Heng Ji;,University of Illinois Urbana-Champaign;,United States;,Findings,https://aclanthology.org/2023.findings-acl.122/,https://aclanthology.org/2023.findings-acl.122.pdf,,
35,A Length-Extrapolatable Transformer,,Yutao Sun;Li Dong;Barun Patra;Shuming Ma;Shaohan Huang;Alon Benhaim;Vishrav Chaudhary;Xia Song;Furu Wei;,Tsinghua University;Microsoft;,China;United States;,Long,https://aclanthology.org/2023.acl-long.816/,https://aclanthology.org/2023.acl-long.816.pdf,,
36,A Match Made in Heaven: A Multi-task Framework for Hyperbole and Metaphor Detection,,Naveen Badathala;Abisek Rajakumar Kalarani;Tejpalsingh Siledar;Pushpak Bhattacharyya;,IIT Bombay;,India;,Findings,https://aclanthology.org/2023.findings-acl.26/,https://aclanthology.org/2023.findings-acl.26.pdf,,
37,A Measure-Theoretic Characterization of Tight Language Models,,Li Du;Lucas Torroba Hennigen;Tiago Pimentel;Clara Meister;Jason Eisner;Ryan Cotterell;,Johns Hopkins University;Massachusetts Institute of Technology;University of Cambridge;ETH Zurich;,United States;United Kingdom;Switzerland;,Long,https://aclanthology.org/2023.acl-long.543/,https://aclanthology.org/2023.acl-long.543.pdf,,
38,A Memory Model for Question Answering from Streaming Data Supported by Rehearsal and Anticipation of Coreference Information,,Vladimir Araujo;Alvaro Soto;Marie-Francine Moens;,Katholieke Universiteit Leuven;Pontificia Universidad Católica de Chile;,Belgium;Chile;,Findings,https://aclanthology.org/2023.findings-acl.830/,https://aclanthology.org/2023.findings-acl.830.pdf,,
39,A Method for Studying Semantic Construal in Grammatical Constructions with Interpretable Contextual Embedding Spaces,,Gabriella Chronis;Kyle Mahowald;Katrin Erk;,University of Texas at Austin;,United States;,Long,https://aclanthology.org/2023.acl-long.14/,https://aclanthology.org/2023.acl-long.14.pdf,,
40,A Multi-dimensional study on Bias in Vision-Language models,,Gabriele Ruggeri;Debora Nozza;,Università degli Studi di Trieste;Bocconi University;,Italy;,Findings,https://aclanthology.org/2023.findings-acl.403/,https://aclanthology.org/2023.findings-acl.403.pdf,,
41,A Multi-Modal Context Reasoning Approach for Conditional Inference on Joint Textual and Visual Clues,,Yunxin Li;Baotian Hu;Chen Xinyu;Yuxin Ding;Lin Ma;Min Zhang;,Harbin Institute of Technology;Meituan;,China;,Long,https://aclanthology.org/2023.acl-long.601/,https://aclanthology.org/2023.acl-long.601.pdf,,
42,A Multi-modal Debiasing Model with Dynamical Constraint for Robust Visual Question Answering,,Yu Li;Bojie Hu;Fengshuo Zhang;Yahan Yu;Jian Liu;Yufeng Chen;Jinan Xu;,Beijing Jiao Tong University;Tencent;,China;,Findings,https://aclanthology.org/2023.findings-acl.311/,https://aclanthology.org/2023.findings-acl.311.pdf,,
43,A Multi-task Learning Framework for Quality Estimation,,Sourabh Deoghare;Paramveer Choudhary;Diptesh Kanojia;Tharindu Ranasinghe;Pushpak Bhattacharyya;Constantin Orăsan;,Indian Institute of Technology Bombay;University of Surrey;Aston University;,India;United Kingdom;,Findings,https://aclanthology.org/2023.findings-acl.585/,https://aclanthology.org/2023.findings-acl.585.pdf,,
44,A Natural Bias for Language Generation Models,,Clara Meister;Wojciech Stokowiec;Tiago Pimentel;Lei Yu;Laura Rimell;Adhiguna Kuncoro;,ETH Zurich;DeepMind;University of Cambridge;,Switzerland;United Kingdom;,Short,https://aclanthology.org/2023.acl-short.22/,https://aclanthology.org/2023.acl-short.22.pdf,,
45,A Needle in a Haystack: An Analysis of High-Agreement Workers on MTurk for Summarization,,Lining Zhang;Simon Mille;Yufang Hou;Daniel Deutsch;Elizabeth Clark;Yixin Liu;Saad Mahamood;Sebastian Gehrmann;Miruna Clinciu;Khyathi Raghavi Chandu;João Sedoc;,New York University;Dublin City University;IBM;Google;Yale University;Trivago;University of Edinburgh;Allen Institute for AI;,United States;Ireland;Germany;United Kingdom;,Long,https://aclanthology.org/2023.acl-long.835/,https://aclanthology.org/2023.acl-long.835.pdf,,
46,A Neural Divide-and-Conquer Reasoning Framework for Image Retrieval from Linguistically Complex Text,,Yunxin Li;Baotian Hu;Yuxin Ding;Lin Ma;Min Zhang;,Harbin Institute of Technology;Meituan;,China;,Long,https://aclanthology.org/2023.acl-long.909/,https://aclanthology.org/2023.acl-long.909.pdf,,
47,A New Aligned Simple German Corpus,,Vanessa Toborek;Moritz Busch;Malte Boßert;Christian Bauckhage;Pascal Welke;,University of Bonn;Fraunhofer Institute for Applied Information Technology;Technische Universität Wien;,Germany;Austria;,Long,https://aclanthology.org/2023.acl-long.638/,https://aclanthology.org/2023.acl-long.638.pdf,,
48,A New Dataset and Empirical Study for Sentence Simplification in Chinese,,Shiping Yang;Renliang Sun;Xiaojun Wan;,Peking University;,China;,Long,https://aclanthology.org/2023.acl-long.462/,https://aclanthology.org/2023.acl-long.462.pdf,,
49,A New Direction in Stance Detection: Target-Stance Extraction in the Wild,,Yingjie Li;Krishna Garg;Cornelia Caragea;,University of Illinois at Chicago;,United States;,Long,https://aclanthology.org/2023.acl-long.560/,https://aclanthology.org/2023.acl-long.560.pdf,,
50,A New Task and Dataset on Detecting Attacks on Human Rights Defenders,,Shihao Ran;Di Lu;Aoife Cahill;Joel Tetreault;Alejandro Jaimes;,Dataminr;,United States;,Findings,https://aclanthology.org/2023.findings-acl.443/,https://aclanthology.org/2023.findings-acl.443.pdf,,
51,A Novel Table-to-Graph Generation Approach for Document-Level Joint Entity and Relation Extraction,,Ruoyu Zhang;Yanzeng Li;Lei Zou;,Peking University;TopGraph.AI;,China;United States;,Long,https://aclanthology.org/2023.acl-long.607/,https://aclanthology.org/2023.acl-long.607.pdf,,
52,A Pilot Study on Dialogue-Level Dependency Parsing for Chinese,,Gongyao Jiang;Shuang Liu;Meishan Zhang;Min Zhang;,Tianjin University;Harbin Institute of Technology;,China;,Findings,https://aclanthology.org/2023.findings-acl.607/,https://aclanthology.org/2023.findings-acl.607.pdf,,
53,A Probabilistic Framework for Discovering New Intents,,Yunhua Zhou;Guofeng Quan;Xipeng Qiu;,Fudan University;,China;,Long,https://aclanthology.org/2023.acl-long.209/,https://aclanthology.org/2023.acl-long.209.pdf,,
54,A Robust Information-Masking Approach for Domain Counterfactual Generation,,Pengfei Hong;Rishabh Bhardwaj;Navonil Majumder;Somak Aditya;Soujanya Poria;,Singapore University of Technology and Design;Indian Institute of Technology Kharagpur;,Singapore;India;,Findings,https://aclanthology.org/2023.findings-acl.231/,https://aclanthology.org/2023.findings-acl.231.pdf,,
55,A Self-Supervised Integration Method of Pretrained Language Models and Word Definitions,,Hwiyeol Jo;,NA VER Search;,United States;,Findings,https://aclanthology.org/2023.findings-acl.2/,https://aclanthology.org/2023.findings-acl.2.pdf,,
56,A Semi-Autoregressive Graph Generative Model for Dependency Graph Parsing,,Ye Ma;Mingming Sun;Ping Li;,Baidu;,China;,Findings,https://aclanthology.org/2023.findings-acl.259/,https://aclanthology.org/2023.findings-acl.259.pdf,,
57,A Sequence-to-Sequence&Set Model for Text-to-Table Generation,,Tong Li;Zhihao Wang;Liangying Shao;Xuling Zheng;Xiaoli Wang;Jinsong Su;,Xiamen University;,China;,Findings,https://aclanthology.org/2023.findings-acl.330/,https://aclanthology.org/2023.findings-acl.330.pdf,,
58,A Set Prediction Network For Extractive Summarization,,Xiaoxia Cheng;Yongliang Shen;Weiming Lu;,Zhejiang University;,China;,Findings,https://aclanthology.org/2023.findings-acl.293/,https://aclanthology.org/2023.findings-acl.293.pdf,,
59,A Simple and Effective Framework for Strict Zero-Shot Hierarchical Classification,,Rohan Bhambhoria;Lei Chen;Xiaodan Zhu;,Queen’s University;Rakuten Institute of Technology;,Canada;United States;,Short,https://aclanthology.org/2023.acl-short.152/,https://aclanthology.org/2023.acl-short.152.pdf,,
60,A Simple and Flexible Modeling for Mental Disorder Detection by Learning from Clinical Questionnaires,,Hoyun Song;Jisu Shin;Huije Lee;Jong Park;,Korea Advanced Institute of Science and Technology;,South Korea;,Long,https://aclanthology.org/2023.acl-long.681/,https://aclanthology.org/2023.acl-long.681.pdf,,
61,A Simple Concatenation can Effectively Improve Speech Translation,,Linlin Zhang;Kai Fan;Boxing Chen;Luo Si;,Alibaba Group;,China;,Short,https://aclanthology.org/2023.acl-short.153/,https://aclanthology.org/2023.acl-short.153.pdf,,
62,A Simple Yet Strong Domain-Agnostic De-bias Method for Zero-Shot Sentiment Classification,,Yang Zhao;Tetsuya Nasukawa;Masayasu Muraoka;Bishwaranjan Bhattacharjee;,IBM;,Japan;United States;,Findings,https://aclanthology.org/2023.findings-acl.242/,https://aclanthology.org/2023.findings-acl.242.pdf,,
63,"A Simple, Yet Effective Approach to Finding Biases in Code Generation",,Spyridon Mouselinos;Mateusz Malinowski;Henryk Michalewski;,University of Warsaw;DeepMind;Google;,Poland;United Kingdom;United States;,Findings,https://aclanthology.org/2023.findings-acl.718/,https://aclanthology.org/2023.findings-acl.718.pdf,,
64,A Static Evaluation of Code Completion by Large Language Models,,Hantian Ding;Varun Kumar;Yuchen Tian;Zijian Wang;Rob Kwiatkowski;Xiaopeng Li;Murali Krishna Ramanathan;Baishakhi Ray;Parminder Bhatia;Sudipta Sengupta;,,,Industry,https://aclanthology.org/2023.acl-industry.34/,https://aclanthology.org/2023.acl-industry.34.pdf,,
65,A Statistical Exploration of Text Partition Into Constituents: The Case of the Priestly Source in the Books of Genesis and Exodus,,Gideon Yoffe;Axel Bühler;Nachum Dershowitz;Thomas Romer;Eli Piasetzky;Israel Finkelstein;Barak Sober;,Hebrew University of Jerusalem;University of Geneva;Tel Aviv University;Collège de France;,Israel;Switzerland;France;,Findings,https://aclanthology.org/2023.findings-acl.121/,https://aclanthology.org/2023.findings-acl.121.pdf,,
66,A Study on Knowledge Distillation from Weak Teacher for Scaling Up Pre-trained Language Models,,Hayeon Lee;Rui Hou;Jongpil Kim;Davis Liang;Sung Ju Hwang;Alexander Min;,Korea Advanced Institute of Science and Technology;Meta;,South Korea;United States;,Findings,https://aclanthology.org/2023.findings-acl.714/,https://aclanthology.org/2023.findings-acl.714.pdf,,
67,A Study on the Efficiency and Generalization of Light Hybrid Retrievers,,Man Luo;Shashank Jain;Anchit Gupta;Arash Einolghozati;Barlas Oguz;Debojeet Chatterjee;Xilun Chen;Chitta Baral;Peyman Heidari;,Arizona State University;Meta;,United States;,Short,https://aclanthology.org/2023.acl-short.139/,https://aclanthology.org/2023.acl-short.139.pdf,,
68,A Survey for Efficient Open Domain Question Answering,,Qin Zhang;Shangsi Chen;Dongkuan Xu;Qingqing Cao;Xiaojun Chen;Trevor Cohn;Meng Fang;,Shenzhen University;North Carolina State University;University of Washington;University of Melbourne;University of Liverpool;,China;United States;Australia;United Kingdom;,Long,https://aclanthology.org/2023.acl-long.808/,https://aclanthology.org/2023.acl-long.808.pdf,,
69,A Survey of Deep Learning for Mathematical Reasoning,,Pan Lu;Liang Qiu;Wenhao Yu;Sean Welleck;Kai-Wei Chang;,"University of California, Los Angeles;University of Notre Dame;University of Washington;",United States;,Long,https://aclanthology.org/2023.acl-long.817/,https://aclanthology.org/2023.acl-long.817.pdf,,
70,A Survey on Asking Clarification Questions Datasets in Conversational Systems,,Hossein A. Rahmani;Xi Wang;Yue Feng;Qiang Zhang;Emine Yilmaz;Aldo Lipani;,University College London;Zhejiang University;,United Kingdom;China;,Long,https://aclanthology.org/2023.acl-long.152/,https://aclanthology.org/2023.acl-long.152.pdf,,
71,A Survey on Zero Pronoun Translation,,Longyue Wang;Siyou Liu;Mingzhou Xu;Linfeng Song;Shuming Shi;Zhaopeng Tu;,Tencent;,China;,Long,https://aclanthology.org/2023.acl-long.187/,https://aclanthology.org/2023.acl-long.187.pdf,,
72,A Synthetic Data Generation Framework for Grounded Dialogues,,Jianzhu Bao;Rui Wang;Yasheng Wang;Aixin Sun;Yitong Li;Fei Mi;Ruifeng Xu;,Harbin Institute of Technology;Pengcheng Laboratory;Guangdong Provincial Key Laboratory of Novel Security Intelligence Technologies;Huawei;Nanyang Technological University;,China;Singapore;,Long,https://aclanthology.org/2023.acl-long.608/,https://aclanthology.org/2023.acl-long.608.pdf,,
73,A Systematic Study and Comprehensive Evaluation of ChatGPT on Benchmark Datasets,,Md Tahmid Rahman Laskar;M Saiful Bari;Mizanur Rahman;Md Amran Hossen Bhuiyan;Shafiq Joty;Jimmy Huang;,York University;Dialpad;Royal Bank of Canada;Nanyang Technological University;Salesforce;,Canada;Singapore;United States;,Findings,https://aclanthology.org/2023.findings-acl.29/,https://aclanthology.org/2023.findings-acl.29.pdf,,
74,A Systematic Study of Knowledge Distillation for Natural Language Generation with Pseudo-Target Training,,Nitay Calderon;Subhabrata Mukherjee;Roi Reichart;Amir Kantor;,Technion – Israel Institute of Technology;Microsoft;,Israel;United States;,Long,https://aclanthology.org/2023.acl-long.818/,https://aclanthology.org/2023.acl-long.818.pdf,,
75,A Textual Dataset for Situated Proactive Response Selection,,Naoki Otani;Jun Araki;HyeongSik Kim;Eduard Hovy;,Megagon Labs;Robert Bosch LLC;University of Melbourne;,United States;Australia;,Long,https://aclanthology.org/2023.acl-long.214/,https://aclanthology.org/2023.acl-long.214.pdf,,
76,A Theory of Unsupervised Speech Recognition,,Liming Wang;Mark Hasegawa-Johnson;Chang Yoo;,University of Illinois Urbana-Champaign;Korea Advanced Institute of Science and Technology;,United States;South Korea;,Long,https://aclanthology.org/2023.acl-long.67/,https://aclanthology.org/2023.acl-long.67.pdf,,
77,A Two-Stage Decoder for Efficient ICD Coding,,Thanh-Tung Nguyen;Viktor Schlegel;Abhinav Ramesh Kashyap;Stefan Winkler;,ASUS Intelligent Cloud Services;National University of Singapore;,Singapore;,Findings,https://aclanthology.org/2023.findings-acl.285/,https://aclanthology.org/2023.findings-acl.285.pdf,,
78,A Unified Evaluation Framework for Novelty Detection and Accommodation in NLP with an Instantiation in Authorship Attribution,,Neeraj Varshney;Himanshu Gupta;Eric Robertson;Bing Liu;Chitta Baral;,Arizona State University;PAR Government Systems Corporation;University of Illinois at Chicago;,United States;,Findings,https://aclanthology.org/2023.findings-acl.113/,https://aclanthology.org/2023.findings-acl.113.pdf,,
79,A Unified Generative Approach to Product Attribute-Value Identification,,Keiji Shinzato;Naoki Yoshinaga;Yandi Xia;Wei-Te Chen;,Rakuten Institute of Technology;University of Tokyo;,Japan;,Findings,https://aclanthology.org/2023.findings-acl.413/,https://aclanthology.org/2023.findings-acl.413.pdf,,
80,A Unified Knowledge Graph Augmentation Service for Boosting Domain-specific NLP Tasks,,Ruiqing Ding;Xiao Han;Leye Wang;,Peking University;Shanghai University of Finance and Economics;,China;,Findings,https://aclanthology.org/2023.findings-acl.24/,https://aclanthology.org/2023.findings-acl.24.pdf,,
81,A Unified One-Step Solution for Aspect Sentiment Quad Prediction,,Junxian Zhou;Haiqin Yang;Yuxuan He;Hao Mou;JunBo Yang;,DataStory;International Digital Economy Academy;,China;,Findings,https://aclanthology.org/2023.findings-acl.777/,https://aclanthology.org/2023.findings-acl.777.pdf,,
82,A Universal Discriminator for Zero-Shot Generalization,,Haike Xu;Zongyu Lin;Jing Zhou;Yanan Zheng;Zhilin Yang;,Tsinghua University;Shanghai Artificial Intelligence Laboratory;Shanghai Qi Zhi Institute;,China;,Long,https://aclanthology.org/2023.acl-long.589/,https://aclanthology.org/2023.acl-long.589.pdf,,
83,A Weakly Supervised Classifier and Dataset of White Supremacist Language,,Michael Yoder;Ahmad Diab;David Brown;Kathleen Carley;,Carnegie Mellon University;University of Pittsburgh;,United States;,Short,https://aclanthology.org/2023.acl-short.17/,https://aclanthology.org/2023.acl-short.17.pdf,,
84,Abductive Commonsense Reasoning Exploiting Mutually Exclusive Explanations,,Wenting Zhao;Justin Chiu;Claire Cardie;Alexander Rush;,Cornell University;,United States;,Long,https://aclanthology.org/2023.acl-long.831/,https://aclanthology.org/2023.acl-long.831.pdf,,
85,Abstract then Play: A Skill-centric Reinforcement Learning Framework for Text-based Games,,Anjie Zhu;Peng-Fei Zhang;Yi Zhang;Zi Huang;Jie Shao;,University of Electronic Science and Technology of China;University of Queensland;,China;Australia;,Findings,https://aclanthology.org/2023.findings-acl.836/,https://aclanthology.org/2023.findings-acl.836.pdf,,
86,Abstractive Summarizers are Excellent Extractive Summarizers,,Daniel Varab;Yumo Xu;,Novo Nordisk;IT University of Copenhagen;University of Edinburgh;,Denmark;United Kingdom;,Short,https://aclanthology.org/2023.acl-short.29/,https://aclanthology.org/2023.acl-short.29.pdf,,
87,Abstractive Text Summarization Using the BRIO Training Paradigm,,Khang Lam;Thieu Doan;Khang Pham;Jugal Kalita;,Can Tho University;Duy Tan University;University of Colorado;,Vietnam;United States;,Findings,https://aclanthology.org/2023.findings-acl.7/,https://aclanthology.org/2023.findings-acl.7.pdf,,
88,Accelerating Transformer Inference for Translation via Parallel Decoding,,Andrea Santilli;Silvio Severino;Emilian Postolache;Valentino Maiorca;Michele Mancusi;Riccardo Marin;Emanuele Rodola;,Sapienza University of Rome;University of Tübingen;,Italy;Germany;,Long,https://aclanthology.org/2023.acl-long.689/,https://aclanthology.org/2023.acl-long.689.pdf,,
