Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
11,A complete methodology to design a safety mechanism for prismatic joint implementation,,Y. Ayoubi;M. A. Laribi;F. Courrèges;S. Zeghloul;M. Arsicault;Y. Ayoubi;M. A. Laribi;F. Courrèges;S. Zeghloul;M. Arsicault;,University of Poitiers;Université de Limoges;,France;,Poster,https://ieeexplore.ieee.org/document/7759071/,,,
12,A convolutional neural network for robotic arm guidance using sEMG based frequency-features,,Ulysse Côté Allard;François Nougarou;Cheikh Latyr Fall;Philippe Giguère;Clément Gosselin;François Laviolette;Benoit Gosselin;Ulysse Côté Allard;François Nougarou;Cheikh Latyr Fall;Philippe Giguère;Clément Gosselin;François Laviolette;Benoit Gosselin;,Institution Name Not Provided;University of Canterbury;Université Laval;,;New Zealand;Canada;,Poster,https://ieeexplore.ieee.org/document/7759384/,,,
13,A CRF that combines touch and vision for haptic mapping,,Ashwin A. Shenoi;Tapomayukh Bhattacharjee;Charles C. Kemp;Ashwin A. Shenoi;Tapomayukh Bhattacharjee;Charles C. Kemp;,Georgia Institute of Technology;,United States;,Poster,https://ieeexplore.ieee.org/document/7759353/,,,
14,A deep-network solution towards model-less obstacle avoidance,,Lei Tai;Shaohua Li;Ming Liu;Lei Tai;Shaohua Li;Ming Liu;,City University of Hong Kong;Hong Kong University of Science and Technology;,China;,Poster,https://ieeexplore.ieee.org/document/7759428/,,,
15,A design of phase-closed-loop nanomachining control based ultrasonic vibration-assisted AFM,,Jialin Shi;Lianqing Liu;Peng Yu;Yang Cong;Jialin Shi;Lianqing Liu;Peng Yu;Yang Cong;,University of the Chinese Academy of Sciences;Chinese Academy of Sciences;,China;,Poster,https://ieeexplore.ieee.org/document/7759763/,,,
16,A discrete dipole approximation approach to underwater active electrosense problems,,Ke Wang;Lei Cui;Khac Duc Do;Ke Wang;Lei Cui;Khac Duc Do;,Curtin University;,Australia;,Poster,https://ieeexplore.ieee.org/document/7759216/,,,
17,A distributed deterministic spiral search algorithm for swarms,,G. Matthew Fricke;Joshua P. Hecker;Antonio D. Griego;Linh T. Tran;Melanie E. Moses;G. Matthew Fricke;Joshua P. Hecker;Antonio D. Griego;Linh T. Tran;Melanie E. Moses;,University of New Mexico;Santa Fe Institute;,United States;,Poster,https://ieeexplore.ieee.org/document/7759652/,,,
18,A drone with insect-inspired folding wings,,L. Dufour;K. Owen;S. Mintchev;D. Floreano;L. Dufour;K. Owen;S. Mintchev;D. Floreano;,EPFL;,Switzerland;,Poster,https://ieeexplore.ieee.org/document/7759255/,,,
19,A dynamic non-energy-storing guidance constraint with motion redirection for robot-assisted surgery,,Nima Enayati;Eva C. Alves Costa;Giancarlo Ferrigno;Elena De Momi;Nima Enayati;Eva C. Alves Costa;Giancarlo Ferrigno;Elena De Momi;,Politecnico di Milano;Universidade do Minho;,Italy;Portugal;,Poster,https://ieeexplore.ieee.org/document/7759634/,,,
20,A framework for quality assessment of ROS repositories,,André Santos;Alcino Cunha;Nuno Macedo;Cláudio Lourenço;André Santos;Alcino Cunha;Nuno Macedo;Cláudio Lourenço;,Universidade do Minho;,Portugal;,Poster,https://ieeexplore.ieee.org/document/7759661/,,,
21,A generic numerical continuation scheme for solving the direct kinematics of cable-driven parallel robot with deformable cables,,J-P. Merlet;J-P. Merlet;,INRIA;,France;,Poster,https://ieeexplore.ieee.org/document/7759638/,,,
22,A hardware-in-the-loop simulator for safety training in robotic surgery,,Xiao Li;Homa Alemzadeh;Daniel Chen;Zbigniew Kalbarczyk;Ravishankar K. Iyer;Thenkurussi Kesavadas;Xiao Li;Homa Alemzadeh;Daniel Chen;Zbigniew Kalbarczyk;Ravishankar K. Iyer;Thenkurussi Kesavadas;,University of Illinois;,United States;,Poster,https://ieeexplore.ieee.org/document/7759778/,,,
23,A humanoid doing an artistic work - graffiti on the wall,,Youngbum Jun;Giho Jang;Baek-Kyu Cho;Joel Trubatch;Inhyeok Kim;Sang-Duck Seo;Paul Y. Oh;Youngbum Jun;Giho Jang;Baek-Kyu Cho;Joel Trubatch;Inhyeok Kim;Sang-Duck Seo;Paul Y. Oh;,University of Nevada Las Vegas;Kookmin University;NAVER Corporation;,United States;South Korea;,Poster,https://ieeexplore.ieee.org/document/7759249/,,,
24,A hybrid teleoperation control scheme for a single-arm mobile manipulator with omnidirectional wheels,,Alberto Pepe;Davide Chiaravalli;Claudio Melchiorri;Alberto Pepe;Davide Chiaravalli;Claudio Melchiorri;,University of Bologna;,Italy;,Poster,https://ieeexplore.ieee.org/document/7759236/,,,
25,A kinematic-based rough terrain control for traction and energy saving of an exploration rover,,Jayoung Kim;Jihong Lee;Jayoung Kim;Jihong Lee;,Chungnam National University;,South Korea;,Poster,https://ieeexplore.ieee.org/document/7759529/,,,
26,A learning from demonstration system architecture for robots learning social group recreational activities,,Wing-Yue Geoffrey Louie;Goldie Nejat;Wing-Yue Geoffrey Louie;Goldie Nejat;,University of Toronto;,Canada;,Poster,https://ieeexplore.ieee.org/document/7759144/,,,
27,A low-cost tele-presence wheelchair system,,Jiajun Shen;Bin Xu;Mingtao Pei;Yunde Jia;Jiajun Shen;Bin Xu;Mingtao Pei;Yunde Jia;,Beijing Institute of Technology;,China;,Poster,https://ieeexplore.ieee.org/document/7759382/,,,
28,A magnetic soft endoscopic capsule for non-surgical overweight and obese treatments,,Thanh Nho Do;Phuoc Thien Phan;Khek Yu Ho;Soo Jay Phee;Thanh Nho Do;Phuoc Thien Phan;Khek Yu Ho;Soo Jay Phee;,University of California Santa Barbara;Nanyang Technological University;National University of Health System;,United States;Singapore;,Poster,https://ieeexplore.ieee.org/document/7759372/,,,
29,A model for verifiable grounding and execution of complex natural language instructions,,Adrian Boteanu;Thomas Howard;Jacob Arkin;Hadas Kress-Gazit;Adrian Boteanu;Thomas Howard;Jacob Arkin;Hadas Kress-Gazit;,Cornell University;University of Rochester;,United States;,Poster,https://ieeexplore.ieee.org/document/7759412/,,,
30,A multi-modal approach to continuous material identification through tactile sensing,,A. Gómez Eguíluz;I. Rañó;S.A. Coleman;T.M. McGinnity;A. Gómez Eguíluz;I. Rañó;S.A. Coleman;T.M. McGinnity;,Ulster University;Nottingham Trent University;,United Kingdom;,Poster,https://ieeexplore.ieee.org/document/7759721/,,,
31,A multiple kernel convolution score method for bin picking of plastic packed object,,Taewoo Kim;Jaeyeon Lee;Hooman Lee;Joongbae Kim;Taewoo Kim;Jaeyeon Lee;Hooman Lee;Joongbae Kim;,University of Science and Technology;Electronics and Telecommunications Research Institute;,South Korea;,Poster,https://ieeexplore.ieee.org/document/7759599/,,,
32,A new miniaturised multi-axis force/torque sensors based on optoelectronic technology and simply-supported beam,,Yohan Noh;Joao Bimbo;Agostino Stilli;Helge Wurdemann;Hongbin Liu;James Housden;Kawal Rhode;Kaspar Althoefer;Yohan Noh;Joao Bimbo;Agostino Stilli;Helge Wurdemann;Hongbin Liu;James Housden;Kawal Rhode;Kaspar Althoefer;,King's College London;University College London;,United Kingdom;,Poster,https://ieeexplore.ieee.org/document/7759056/,,,
33,A new robotic ultrasound system for tracking a catheter with an active piezoelectric element,,Qianli Ma;Joshua D. Davis;Alexis Cheng;Younsu Kim;Gregory S. Chirikjian;Emad M. Boctor;Qianli Ma;Joshua D. Davis;Alexis Cheng;Younsu Kim;Gregory S. Chirikjian;Emad M. Boctor;,Johns Hopkins University;,United States;,Poster,https://ieeexplore.ieee.org/document/7759362/,,,
34,A new trajectory generation framework in robotic table tennis,,Okan Koç;Guilherme Maeda;Jan Peters;Okan Koç;Guilherme Maeda;Jan Peters;,Max Planck Institute for Intelligent Systems;Technische Universitaet Darmstadt;,Germany;,Poster,https://ieeexplore.ieee.org/document/7759552/,,,
35,A new VSJ mechanism for multi-directional passivity and quick response,,Shinya Kajikawa;Takuya Akasaka;Koji Igarashi;Shinya Kajikawa;Takuya Akasaka;Koji Igarashi;,Tohoku Gakuin University;,Japan;,Poster,https://ieeexplore.ieee.org/document/7759062/,,,
36,A nonlinear disturbance observer using delayed estimates - its application to motion control of an underwater vehicle-manipulator system,,Noboru Sugiyama;Masayoshi Toda;Noboru Sugiyama;Masayoshi Toda;,Tokyo University of Marine Science and Technology;,Japan;,Poster,https://ieeexplore.ieee.org/document/7759316/,,,
37,A nonparametric belief solution to the Bayes tree,,Dehann Fourie;John Leonard;Michael Kaess;Dehann Fourie;John Leonard;Michael Kaess;,Massachusetts Institute of Technology;,United States;,Poster,https://ieeexplore.ieee.org/document/7759343/,,,
38,A novel contouring error estimation for position-loop cross-coupled control of biaxial servo systems,,Ran Shi;Yunjiang Lou;Yongqi Shao;Jiangang Li;Haoyao Chen;Ran Shi;Yunjiang Lou;Yongqi Shao;Jiangang Li;Haoyao Chen;,Harbin Institute of Technology;,China;,Poster,https://ieeexplore.ieee.org/document/7759344/,,,
39,A novel global and local saliency coding method for polyp recognition in WCE videos,,Yixuan Yuan;Max Q.-H. Meng;Yixuan Yuan;Max Q.-H. Meng;,Chinese University of Hong Kong;,China;,Poster,https://ieeexplore.ieee.org/document/7759373/,,,
40,A novel online model-based wind estimation approach for quadrotor micro air vehicles using low cost MEMS IMUs,,L.N.C. Sikkel;G.C.H.E. de Croon;C. De Wagter;Q.P. Chu;L.N.C. Sikkel;G.C.H.E. de Croon;C. De Wagter;Q.P. Chu;,Delft University of Technology;,Netherlands;,Poster,https://ieeexplore.ieee.org/document/7759336/,,,
41,A novel performance measure for biped robots against bounded persistent disturbances,,Jongwoo Lee;Jung Hoon Kim;Yonghwan Oh;Jongwoo Lee;Jung Hoon Kim;Yonghwan Oh;,Korea Institute of Science and Technology;,South Korea;,Poster,https://ieeexplore.ieee.org/document/7759854/,,,
42,A novel strategy for smooth force-position switching control of micropositioning piezoelectric actuators,,Navid Fallahinia;Mohammad Zareinejad;Heidar Ali Talebi;Keivan Baghestan;Hamed Ghafarirad;Navid Fallahinia;Mohammad Zareinejad;Heidar Ali Talebi;Keivan Baghestan;Hamed Ghafarirad;,Amirkabir University of Technology;,Iran;,Poster,https://ieeexplore.ieee.org/document/7759762/,,,
43,A palm for a rock climbing robot based on dense arrays of micro-spines,,Shiquan Wang;Hao Jiang;Mark R. Cutkosky;Shiquan Wang;Hao Jiang;Mark R. Cutkosky;,Stanford University;,United States;,Poster,https://ieeexplore.ieee.org/document/7759034/,,,
44,A passivity-based admittance control design using feedback interconnections,,Min Jun Kim;Woongyong Lee;Christian Ott;Wan Kyun Chung;Min Jun Kim;Woongyong Lee;Christian Ott;Wan Kyun Chung;,Pohang University of Science and Technology;German Aerospace Center;,South Korea;Germany;,Poster,https://ieeexplore.ieee.org/document/7759143/,,,
45,A path planning algorithm for single-ended continuous planar robotic ribbon folding,,Anusha Nagabandi;Liyu Wang;Ronald S. Fearing;Anusha Nagabandi;Liyu Wang;Ronald S. Fearing;,University of Southern California;Nokia Bell Labs;,United States;,Poster,https://ieeexplore.ieee.org/document/7759500/,,,
46,A perception system for detecting brake levers in outdoor rail yard environments,,Shuai Li;Arpit Jain;Pramod Sharma;Shiraj Sen;Shuai Li;Arpit Jain;Pramod Sharma;Shiraj Sen;,GE Global Research Center;Microsoft;,United States;,Poster,https://ieeexplore.ieee.org/document/7759444/,,,
47,A planar stable walking model based on ankle actuation and the virtual pendulum concept,,Jongwoo Lee;Yonghwan Oh;Jongwoo Lee;Yonghwan Oh;,Korea Institute of Science and Technology;,South Korea;,Poster,https://ieeexplore.ieee.org/document/7759759/,,,
48,A Poisson-spectral model for modelling temporal patterns in human data observed by a robot,,Ferdian Jovan;Jeremy Wyatt;Nick Hawes;Tomáš Krajník;Ferdian Jovan;Jeremy Wyatt;Nick Hawes;Tomáš Krajník;,University of Birmingham;University of Lincoln;,United Kingdom;,Poster,https://ieeexplore.ieee.org/document/7759591/,,,
49,A power modulating leg mechanism for monopedal hopping,,Duncan W. Haldane;Mark Plecnik;Justin K. Yim;Ronald S. Fearing;Duncan W. Haldane;Mark Plecnik;Justin K. Yim;Ronald S. Fearing;,"University of Michigan;University of California, Berkeley;",United States;,Poster,https://ieeexplore.ieee.org/document/7759699/,,,
50,A preliminary survey of underwater robotic vehicle design and navigation for under-ice operations,,Laughlin D. L. Barker;Louis L. Whitcomb;Laughlin D. L. Barker;Louis L. Whitcomb;,Johns Hopkins University;,United States;,Poster,https://ieeexplore.ieee.org/document/7759319/,,,
51,A probabilistic approach based on Random Forests to estimating similarity of human motion in the context of Parkinson's Disease,,Andreas Kuhner;Tobias Schubert;Massimo Cenciarini;Christoph Maurer;Wolfram Burgard;Andreas Kuhner;Tobias Schubert;Massimo Cenciarini;Christoph Maurer;Wolfram Burgard;,Albert-Ludwigs University of Freiburg;University Hospital Freiburg;,Germany;,Poster,https://ieeexplore.ieee.org/document/7759294/,,,
52,A probabilistic approach to liquid level detection in cups using an RGB-D camera,,Chau Do;Tobias Schubert;Wolfram Burgard;Chau Do;Tobias Schubert;Wolfram Burgard;,University of Freiburg;,Germany;,Poster,https://ieeexplore.ieee.org/document/7759326/,,,
53,A probabilistic eulerian approach for motion planning of a large-scale swarm of robots,,Saptarshi Bandyopadhyay;Soon-Jo Chung;Fred Y. Hadaegh;Saptarshi Bandyopadhyay;Soon-Jo Chung;Fred Y. Hadaegh;,California Institute of Technology;University of Illinois Urbana-Champaign;,United States;,Poster,https://ieeexplore.ieee.org/document/7759562/,,,
54,A Progressive Multidimensional Particle Swarm Optimizer for magnetic core placement in Dipole Field Navigation,,Maxime Latulippe;Sylvain Martel;Maxime Latulippe;Sylvain Martel;,Polytechnique Montréal;,Canada;,Poster,https://ieeexplore.ieee.org/document/7759361/,,,
55,A reactive stepping algorithm based on preview controller with observer for biped robots,,Oliver Urbann;Matthias Hofmann;Oliver Urbann;Matthias Hofmann;,Sungkyunkwan University;,South Korea;,Poster,https://ieeexplore.ieee.org/document/7759783/,,,
56,A reservoir computing approach for learning forward dynamics of industrial manipulators,,Athanasios S. Polydoros;Lazaros Nalpantidis;Athanasios S. Polydoros;Lazaros Nalpantidis;,Aalborg University;,Denmark;,Poster,https://ieeexplore.ieee.org/document/7759116/,,,
57,A rigid and flexible structures combined deployable boom for space exploration,,Jun Zhang;Aiguo Song;Xiaonong Xu;Wei Lu;Jun Zhang;Aiguo Song;Xiaonong Xu;Wei Lu;,Southeast University;Carnegie Mellon University;Nanjing Agricultural University;,China;United States;,Poster,https://ieeexplore.ieee.org/document/7759452/,,,
58,A rigidity-based decentralized bearing formation controller for groups of quadrotor UAVs,,Fabrizio Schiano;Antonio Franchi;Daniel Zelazo;Paolo Robuffo Giordano;Fabrizio Schiano;Antonio Franchi;Daniel Zelazo;Paolo Robuffo Giordano;,INRIA;LAAS-CNRS;Technion-Israel Institute of Technology;CNRS;,France;Israel;,Poster,https://ieeexplore.ieee.org/document/7759748/,,,
59,A robotic human body model with joint limits for simulation of upper limb prosthesis users,,Dimitrios Menychtas;Stephanie Carey;Rajiv Dubey;Derek Lura;Dimitrios Menychtas;Stephanie Carey;Rajiv Dubey;Derek Lura;,,,Poster,https://ieeexplore.ieee.org/document/7759493/,,,
60,A robotic system for percutaneous coronary intervention equipped with a steerable catheter and force feedback function,,H.-J. Cha;H.-S. Yoon;K. Y. Jung;B.-J. Yi;S. Lee;J. Y. Won;H.-J. Cha;H.-S. Yoon;K. Y. Jung;B.-J. Yi;S. Lee;J. Y. Won;,Hanyang University;Yonsei University;,South Korea;,Poster,https://ieeexplore.ieee.org/document/7759194/,,,
61,A robust adaptive control of mecanum wheel mobile robot: simulation and experimental validation,,Veer Alakshendra;Shital S. Chiddarwar;Veer Alakshendra;Shital S. Chiddarwar;,Visvesvarya National Institute of Technology;,India;,Poster,https://ieeexplore.ieee.org/document/7759824/,,,
62,A Rotary-Percussive Ultrasonic Drill for planetary rock sampling,,Yinchao Wang;He Li;Deen Bai;Qiquan Quan;Hongying Yu;Dewei Tang;Zongquan Deng;Yinchao Wang;He Li;Deen Bai;Qiquan Quan;Hongying Yu;Dewei Tang;Zongquan Deng;,Harbin Institute of Technology;,China;,Poster,https://ieeexplore.ieee.org/document/7759459/,,,
63,A scene-based dependable indoor navigation system,,Dong Wook Ko;Yong Nyeon Kim;Jin Han Lee;Il Hong Suh;Dong Wook Ko;Yong Nyeon Kim;Jin Han Lee;Il Hong Suh;,Hanyang University;,South Korea;,Poster,https://ieeexplore.ieee.org/document/7759248/,,,
64,A self-aligning gripper using an electrostatic/gecko-like adhesive,,Mohammad Dadkhah;Zhanyue Zhao;Nicholas Wettels;Matthew Spenko;Mohammad Dadkhah;Zhanyue Zhao;Nicholas Wettels;Matthew Spenko;,Perception Robotics;Illinois Institute of Technology;,United States;,Poster,https://ieeexplore.ieee.org/document/7759172/,,,
65,A self-competitive method for the development of an educational robot for children,,Fumihide Tanaka;Shizuko Matsuzoe;Fumihide Tanaka;Shizuko Matsuzoe;,University of Tsukuba;,Japan;,Poster,https://ieeexplore.ieee.org/document/7759453/,,,
66,A Self-Stabilizing Algorithm for the Foraging Problem in Swarm Robotic Systems,,Guang Zhou;Farokh Bastani;Wei Zhu;I-Ling Yen;Guang Zhou;Farokh Bastani;Wei Zhu;I-Ling Yen;,University of Texas at Dallas;,United States;,Poster,https://ieeexplore.ieee.org/document/7759450/,,,
67,A semi-autonomous framework for human-aware and user intention driven wheelchair mobility assistance,,Vishnu K. Narayanan;Anne Spalanzani;Marie Babel;Vishnu K. Narayanan;Anne Spalanzani;Marie Babel;,INRIA;University of Grenoble Alpes;INSA Rennes;,France;,Poster,https://ieeexplore.ieee.org/document/7759691/,,,
68,A sensorimotor reinforcement learning framework for physical Human-Robot Interaction,,Ali Ghadirzadeh;Judith Bütepage;Atsuto Maki;Danica Kragic;Mårten Björkman;Ali Ghadirzadeh;Judith Bütepage;Atsuto Maki;Danica Kragic;Mårten Björkman;,KTH Royal Institute of Technology;,Sweden;,Poster,https://ieeexplore.ieee.org/document/7759417/,,,
69,A shared control method for online human-in-the-loop robot learning based on Locally Weighted Regression,,Luka Peternel;Erhan Oztop;Jan Babič;Luka Peternel;Erhan Oztop;Jan Babič;,Istituto Italiano di Tecnologia;Ozyegin University;Institut Jozef Stefan;,Italy;Türkiye;Slovenia;,Poster,https://ieeexplore.ieee.org/document/7759574/,,,
70,A simple 2D straight-leg passive dynamic walking model without foot-scuffing problem,,Qingdu Li;Guodong Liu;Jun Tang;Jianwei Zhang;Qingdu Li;Guodong Liu;Jun Tang;Jianwei Zhang;,Chongqing University of Posts and Telecommunications;University of Hamburg;,China;Germany;,Poster,https://ieeexplore.ieee.org/document/7759757/,,,
71,A six degrees of freedom haptic interface for laparoscopic training,,Wisdom C. Agboh;Mustafa Yalcin;Volkan Patoglu;Wisdom C. Agboh;Mustafa Yalcin;Volkan Patoglu;,Sabanci University;,Türkiye;,Poster,https://ieeexplore.ieee.org/document/7759187/,,,
72,A soft microfabricated capacitive sensor for high dynamic range strain sensing,,Hee-Sup Shin;Alexi Charalambides;Ivan Penskiy;Sarah Bergbreiter;Hee-Sup Shin;Alexi Charalambides;Ivan Penskiy;Sarah Bergbreiter;,"University of Maryland, College Park;",United States;,Poster,https://ieeexplore.ieee.org/document/7759819/,,,
73,A soft three axis force sensor useful for robot grippers,,Damith Suresh Chathuranga;Zhongkui Wang;Yohan Noh;Thrishantha Nanayakkara;Shinichi Hirai;Damith Suresh Chathuranga;Zhongkui Wang;Yohan Noh;Thrishantha Nanayakkara;Shinichi Hirai;,Ritsumeikan University;King's College London;,Japan;United Kingdom;,Poster,https://ieeexplore.ieee.org/document/7759817/,,,
74,A swarm of flying smartphones,,Giuseppe Loianno;Yash Mulgaonkar;Chris Brunner;Dheeraj Ahuja;Arvind Ramanandan;Murali Chari;Serafin Diaz;Vijay Kumar;Giuseppe Loianno;Yash Mulgaonkar;Chris Brunner;Dheeraj Ahuja;Arvind Ramanandan;Murali Chari;Serafin Diaz;Vijay Kumar;,"University of Pennsylvania;Qualcomm Technologies, Inc.;",United States;,Poster,https://ieeexplore.ieee.org/document/7759270/,,,
75,A symbolic geometric formulation of branched articulated multibody systems based on graphs and lie groups,,Juan A. Escalera;Fares J. Abu-Dakka;Mohamed Abderrahim;Juan A. Escalera;Fares J. Abu-Dakka;Mohamed Abderrahim;,Carlos III University of Madrid;,Spain;,Poster,https://ieeexplore.ieee.org/document/7759467/,,,
76,A system implementation and evaluation of a cooperative fusion and tracking algorithm based on a Gaussian Mixture PHD filter,,Milos Vasic;David Mansolino;Alcherio Martinoli;Milos Vasic;David Mansolino;Alcherio Martinoli;,EPFL;,Switzerland;,Poster,https://ieeexplore.ieee.org/document/7759614/,,,
77,A triangle histogram for object classification by tactile sensing,,Mabel M. Zhang;Monroe D. Kennedy;M. Ani Hsieh;Kostas Daniilidis;Mabel M. Zhang;Monroe D. Kennedy;M. Ani Hsieh;Kostas Daniilidis;,University of Pennsylvania;,United States;,Poster,https://ieeexplore.ieee.org/document/7759724/,,,
78,A vision-guided dual arm sewing system for stent graft manufacturing,,Bidan Huang;Alessandro Vandini;Yang Hu;Su-Lin Lee;Guang-Zhong Yang;Bidan Huang;Alessandro Vandini;Yang Hu;Su-Lin Lee;Guang-Zhong Yang;,Imperial College London;,United Kingdom;,Poster,https://ieeexplore.ieee.org/document/7759136/,,,
79,A visual-based shared control architecture for remote telemanipulation,,Firas Abi-Farraj;Nicolò Pedemonte;Paolo Robuffo Giordano;Firas Abi-Farraj;Nicolò Pedemonte;Paolo Robuffo Giordano;,CNRS;,France;,Poster,https://ieeexplore.ieee.org/document/7759628/,,,
80,Acceleration-based transparency control framework for wearable robots,,Thiago Boaventura;Jonas Buchli;Thiago Boaventura;Jonas Buchli;,ETH Zurich;,Switzerland;,Poster,https://ieeexplore.ieee.org/document/7759836/,,,
81,Accurate releasing of biological cells using two release methods generated by high speed motion of an end effector,,Eunhye Kim;Masaru Kojima;Kazuto Kamiyama;Mitsuhiro Horade;Yasushi Mae;Tatsuo Arai;Eunhye Kim;Masaru Kojima;Kazuto Kamiyama;Mitsuhiro Horade;Yasushi Mae;Tatsuo Arai;,Osaka University;,Japan;,Poster,https://ieeexplore.ieee.org/document/7759400/,,,
82,Accurate torque control of finger joints with UT hand exoskeleton through Bowden cable SEA,,Youngmok Yun;Priyanshu Agarwal;Jonas Fox;Kaci E. Madden;Ashish D. Deshpande;Youngmok Yun;Priyanshu Agarwal;Jonas Fox;Kaci E. Madden;Ashish D. Deshpande;,University of Texas at Austin;,United States;,Poster,https://ieeexplore.ieee.org/document/7759084/,,,
83,Achievement of localization system for humanoid robots with virtual horizontal scan relative to improved odometry fusing internal sensors and visual information,,Iori Kumagai;Ryohei Ueda;Fumihito Sugai;Shunichi Nozawa;Yohei Kakiuchi;Kei Okada;Masayuki Inaba;Iori Kumagai;Ryohei Ueda;Fumihito Sugai;Shunichi Nozawa;Yohei Kakiuchi;Kei Okada;Masayuki Inaba;,University of Tokyo;,Japan;,Poster,https://ieeexplore.ieee.org/document/7759124/,,,
84,Act to See and See to Act: POMDP planning for objects search in clutter,,Jue Kun Li;David Hsu;Wee Sun Lee;Jue Kun Li;David Hsu;Wee Sun Lee;,National University of Singapore;,Singapore;,Poster,https://ieeexplore.ieee.org/document/7759839/,,,
85,Action recognition and interpretation from virtual demonstrations,,Andrei Haidu;Michael Beetz;Andrei Haidu;Michael Beetz;,Universität Bremen;,Germany;,Poster,https://ieeexplore.ieee.org/document/7759439/,,,
86,Active Boundary Component Models for robotic dressing assistance,,Lukas Twardon;Helge Ritter;Lukas Twardon;Helge Ritter;,Bielefeld University;,Germany;,Poster,https://ieeexplore.ieee.org/document/7759436/,,,
87,Active Constrained Clustering via non-iterative uncertainty sampling,,Panagiotis Stanitsas;Anoop Cherian;Vassilios Morellas;Nikolaos Papanikolopoulos;Panagiotis Stanitsas;Anoop Cherian;Vassilios Morellas;Nikolaos Papanikolopoulos;,University of Minnesota;Australian National University;,United States;Australia;,Poster,https://ieeexplore.ieee.org/document/7759593/,,,
