Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
13,3D printing of improved needle grasping instrument for flexible robotic surgery,,Carlo A. Seneci;Gauthier Gras;Piyamate Wisanuvej;Jianzhong Shang;Guang-Zhong Yang;Carlo A. Seneci;Gauthier Gras;Piyamate Wisanuvej;Jianzhong Shang;Guang-Zhong Yang;,Imperial College London;Kasetsart University;,United Kingdom;Thailand;,Poster,https://ieeexplore.ieee.org/document/8206072/,,,
14,3D walking and skating motion generation using divergent component of motion and gauss pseudospectral method,,Noriaki Takasugi;Kunio Kojima;Shunichi Nozawa;Kei Okada;Masayuki Inaba;Noriaki Takasugi;Kunio Kojima;Shunichi Nozawa;Kei Okada;Masayuki Inaba;,University of Tokyo;,Japan;,Poster,https://ieeexplore.ieee.org/document/8206383/,,,
15,A 2-point pose estimation algorithm for monocular visual odometry of ground vehicles,,Yanyan Gao;Jian Chen;Kaixiang Zhang;Bingxi Jia;Yanyan Gao;Jian Chen;Kaixiang Zhang;Bingxi Jia;,Zhejiang University;,China;,Poster,https://ieeexplore.ieee.org/document/8205969/,,,
16,A 3-D bio-inspired odor source localization and its validation in realistic environmental conditions,,Faezeh Rahbar;Ali Marjovi;Pierre Kibleur;Alcherio Martinoli;Faezeh Rahbar;Ali Marjovi;Pierre Kibleur;Alcherio Martinoli;,EPFL;,Switzerland;,Poster,https://ieeexplore.ieee.org/document/8206252/,,,
17,A bidirectional soft pneumatic fabric-based actuator for grasping applications,,J. H. Low;N. Cheng;P. M. Khin;N. V. Thakor;S. L. Kukreja;H. L. Ren;C. H. Yeow;J. H. Low;N. Cheng;P. M. Khin;N. V. Thakor;S. L. Kukreja;H. L. Ren;C. H. Yeow;,National University of Singapore;,Singapore;,Poster,https://ieeexplore.ieee.org/document/8202290/,,,
18,A combined approach for robot placement and coverage path planning for mobile manipulation,,Fabian Paus;Peter Kaiser;Nikolaus Vahrenkamp;Tamim Asfour;Fabian Paus;Peter Kaiser;Nikolaus Vahrenkamp;Tamim Asfour;,Karlsruhe Institute of Technology;,Germany;,Poster,https://ieeexplore.ieee.org/document/8206531/,,,
19,A control architecture for physical human-UAV interaction with a fully actuated hexarotor,,Sujit Rajappa;Heinrich H. Bülthoff;Marcin Odelga;Paolo Stegagno;Sujit Rajappa;Heinrich H. Bülthoff;Marcin Odelga;Paolo Stegagno;,Max Planck Institute for Biological Cybernetics;University of Rhode Island;,Germany;United States;,Poster,https://ieeexplore.ieee.org/document/8206332/,,,
20,A data-driven indirect method for nonlinear optimal control,,Gao Tang;Kris Hauser;Gao Tang;Kris Hauser;,Duke University;,United States;,Poster,https://ieeexplore.ieee.org/document/8206362/,,,
21,A decentralized algorithm for assembling structures with modular robots,,David Saldaña;Bruno Gabrich;Michael Whitzer;Amanda Prorok;Mario F. M. Campos;Mark Yim;Vijay Kumar;David Saldaña;Bruno Gabrich;Michael Whitzer;Amanda Prorok;Mario F. M. Campos;Mark Yim;Vijay Kumar;,University of Pennsylvania;Universidade Federal de Minas Gerais;,United States;Brazil;,Poster,https://ieeexplore.ieee.org/document/8206101/,,,
22,A decision-theoretic approach to detection-based target search with a UAV,,Aayush Gupta;Daniel Bessonov;Patrick Li;Aayush Gupta;Daniel Bessonov;Patrick Li;,Saratoga High School;,United States;,Poster,https://ieeexplore.ieee.org/document/8206423/,,,
23,A distributed control framework for a team of unmanned aerial vehicles for dynamic wildfire tracking,,Huy X. Pham;Hung M. La;David Feil-Seifer;Matthew Deans;Huy X. Pham;Hung M. La;David Feil-Seifer;Matthew Deans;,"Advanced Robotics and Automation Laboratory;University of Nevada, Reno;NASA Ames Research Center;",;United States;,Poster,https://ieeexplore.ieee.org/document/8206579/,,,
24,A distributed exploration algorithm for unknown environments with multiple obstacles by multiple robots,,Luis Bravo;Ubaldo Ruiz;Rafael Murrieta-Cid;Gabriel Aguilar;Edgar Chavez;Luis Bravo;Ubaldo Ruiz;Rafael Murrieta-Cid;Gabriel Aguilar;Edgar Chavez;,Centro de Investigación en Matemáticas A.C.;Centro de Investigación Científica y Educacional;,Mexico;,Poster,https://ieeexplore.ieee.org/document/8206312/,,,
25,A facial wearable robot for supporting eye opening and closure movement,,Yuta Kozaki;Kenji Suzuki;Yuta Kozaki;Kenji Suzuki;,University of Tsukuba;,Japan;,Poster,https://ieeexplore.ieee.org/document/8205995/,,,
26,A fast search algorithm based on image pyramid for robotic grasping,,Guangli Ren;Zhenzhou Shao;Yong Guan;Ying Qu;Jindong Tan;Hongxing Wei;Guofeng Tong;Guangli Ren;Zhenzhou Shao;Yong Guan;Ying Qu;Jindong Tan;Hongxing Wei;Guofeng Tong;,Capital Normal University;University of Tennessee;Beihang University;Northeastern University;,China;United States;,Poster,https://ieeexplore.ieee.org/document/8206561/,,,
27,A five degree-of-freedom body-machine interface for children with severe motor impairments,,Sheryl Chau;Sanders Aspelund;Ranjan Mukherjee;Mei-Hua Lee;Rajiv Ranganathan;Florian Kagerer;Sheryl Chau;Sanders Aspelund;Ranjan Mukherjee;Mei-Hua Lee;Rajiv Ranganathan;Florian Kagerer;,Michigan State University;,United States;,Poster,https://ieeexplore.ieee.org/document/8206239/,,,
28,A flexible exoskeleton for hip assistance,,Younbaek Lee;Se-gon Roh;Minhyung Lee;Byungjune Choi;Jongwon Lee;Jeonghun Kim;Hyundo Choi;Youngbo Shim;Yong-Jae Kim;Younbaek Lee;Se-gon Roh;Minhyung Lee;Byungjune Choi;Jongwon Lee;Jeonghun Kim;Hyundo Choi;Youngbo Shim;Yong-Jae Kim;,Samsung;Korea University of Technology and Education;,South Korea;,Poster,https://ieeexplore.ieee.org/document/8202275/,,,
29,A four-limbed disaster-response robot having high mobility capabilities in extreme environments,,Kenji Hashimoto;Takashi Matsuzawa;Tomotaka Teramachi;Kazuhito Uryu;Xiao Sun;Shinya Hamamoto;Ayanori Koizumi;Atsuo Takanishi;Kenji Hashimoto;Takashi Matsuzawa;Tomotaka Teramachi;Kazuhito Uryu;Xiao Sun;Shinya Hamamoto;Ayanori Koizumi;Atsuo Takanishi;,,,Poster,https://ieeexplore.ieee.org/document/8206436/,,,
30,A framework for enhanced localization of marine mammals using auto-detected video and wearable sensor data fusion,,Joaquin Gabaldon;Ding Zhang;Kira Barton;Matthew Johnson-Roberson;K. Alex Shorter;Joaquin Gabaldon;Ding Zhang;Kira Barton;Matthew Johnson-Roberson;K. Alex Shorter;,University of Michigan;,United States;,Poster,https://ieeexplore.ieee.org/document/8206069/,,,
31,A framework for handling and combining inaccuracy propagation in robot subtasks for industrial assembly,,Jacob P. Buch;Henrik G. Petersen;Jacob P. Buch;Henrik G. Petersen;,University of Southern Denmark;,Denmark;,Poster,https://ieeexplore.ieee.org/document/8206236/,,,
32,A framework for intuitive collaboration with a mobile manipulator,,Benjamin Navarro;Andrea Cherubini;Aïcha Fonte;Gérard Poisson;Philippe Fraisse;Benjamin Navarro;Andrea Cherubini;Aïcha Fonte;Gérard Poisson;Philippe Fraisse;,University of Orléans;Université de Montpellier;,France;,Poster,https://ieeexplore.ieee.org/document/8206532/,,,
33,A framework for multi-vehicle navigation using feedback-based motion primitives,,Marijan Vukosavljev;Zachary Kroeze;Mireille E. Broucke;Angela P. Schoellig;Marijan Vukosavljev;Zachary Kroeze;Mireille E. Broucke;Angela P. Schoellig;,University of Toronto;University of Toronto Institute for Aerospace Studies;,Canada;,Poster,https://ieeexplore.ieee.org/document/8202161/,,,
34,"A friction model with velocity, temperature and load torque effects for collaborative industrial robot joints",,Liming Gao;Jianjun Yuan;Zhedong Han;Shuai Wang;Ning Wang;Liming Gao;Jianjun Yuan;Zhedong Han;Shuai Wang;Ning Wang;,Shanghai Jiao Tong University;,China;,Poster,https://ieeexplore.ieee.org/document/8206141/,,,
35,A frog-inspired swimming robot based on dielectric elastomer actuators,,Yucheng Tang;Lei Qin;Xiaoning Li;Chee-Meng Chew;Jian Zhu;Yucheng Tang;Lei Qin;Xiaoning Li;Chee-Meng Chew;Jian Zhu;,Nanjing University of Science and Technology;National University of Singapore;,China;Singapore;,Poster,https://ieeexplore.ieee.org/document/8206054/,,,
36,A generative model for intention recognition and manipulation assistance in teleoperation,,Ajay Kumar Tanwani;Sylvain Calinon;Ajay Kumar Tanwani;Sylvain Calinon;,EPFL;Idiap Research Institute;,Switzerland;,Poster,https://ieeexplore.ieee.org/document/8202136/,,,
37,A glove-based system for studying hand-object manipulation via joint pose and force sensing,,Hangxin Liu;Xu Xie;Matt Millar;Mark Edmonds;Feng Gao;Yixin Zhu;Veronica J. Santos;Brandon Rothrock;Song-Chun Zhu;Hangxin Liu;Xu Xie;Matt Millar;Mark Edmonds;Feng Gao;Yixin Zhu;Veronica J. Santos;Brandon Rothrock;Song-Chun Zhu;,"University of California, Los Angeles;Jet Propulsion Laboratory;",United States;,Poster,https://ieeexplore.ieee.org/document/8206575/,,,
38,A hierarchical control approach for a quadrotor tail-sitter VTOL UAV and experimental verification,,Ximin Lyu;Haowei Gu;Jinni Zhou;Zexiang Li;Shaojie Shen;Fu Zhang;Ximin Lyu;Haowei Gu;Jinni Zhou;Zexiang Li;Shaojie Shen;Fu Zhang;,Hong Kong University of Science and Technology;,China;,Poster,https://ieeexplore.ieee.org/document/8206400/,,,
39,A high speed motion capture method and performance metrics for studying gaits on an insect-scale legged robot,,Benjamin Goldberg;Neel Doshi;Kaushik Jayaram;Je-Sung Koh;Robert J. Wood;Benjamin Goldberg;Neel Doshi;Kaushik Jayaram;Je-Sung Koh;Robert J. Wood;,Harvard University;,United States;,Poster,https://ieeexplore.ieee.org/document/8206249/,,,
40,A human-powered joint drive mechanism using regenerative clutches,,Yusuke Sugahara;Kensuke Kikui;Mitsuru Endo;Jun Okamoto;Daisuke Matsuura;Yukio Takeda;Yusuke Sugahara;Kensuke Kikui;Mitsuru Endo;Jun Okamoto;Daisuke Matsuura;Yukio Takeda;,Tokyo Institute of Technology;Nihon University;Tokyo Women's Medical University;,Japan;,Poster,https://ieeexplore.ieee.org/document/8206539/,,,
41,A hybrid BMI for control of robotic swarms: Preliminary results,,George K. Karavas;Daniel T. Larsson;Panagiotis Artemiadis;George K. Karavas;Daniel T. Larsson;Panagiotis Artemiadis;,Georgia Institute of Technology;,United States;,Poster,https://ieeexplore.ieee.org/document/8206390/,,,
42,A kinodynamic steering-method for legged multi-contact locomotion,,Pierre Fernbach;Steve Tonneau;Andrea Del Prete;Michel Taïx;Pierre Fernbach;Steve Tonneau;Andrea Del Prete;Michel Taïx;,University of Toulouse;,France;,Poster,https://ieeexplore.ieee.org/document/8206217/,,,
43,A leg design method for high speed quadrupedal locomotion,,Spyridon Dallas;Konstantinos Machairas;Konstantinos Koutsoukis;Evangelos Papadopoulos;Spyridon Dallas;Konstantinos Machairas;Konstantinos Koutsoukis;Evangelos Papadopoulos;,National Technical University of Athens;,Greece;,Poster,https://ieeexplore.ieee.org/document/8206365/,,,
44,"A low-cost system for high-rate, high-accuracy temporal calibration for LIDARs and cameras",,Hannes Sommer;Raghav Khanna;Igor Gilitschenski;Zachary Taylor;Roland Siegwart;Juan Nieto;Hannes Sommer;Raghav Khanna;Igor Gilitschenski;Zachary Taylor;Roland Siegwart;Juan Nieto;,ETH Zurich;,Switzerland;,Poster,https://ieeexplore.ieee.org/document/8206042/,,,
45,A method for hand-eye and camera-to-camera calibration for limited fields of view,,Christian Nissler;Zoltán-Csaba Márton;Hannes Kisner;Ulrike Thomas;Rudolph Triebel;Christian Nissler;Zoltán-Csaba Márton;Hannes Kisner;Ulrike Thomas;Rudolph Triebel;,German Aerospace Center;Technical University Chemnitz;Technical University of Munich;,Germany;,Poster,https://ieeexplore.ieee.org/document/8206478/,,,
46,A method for robust robotic bipedal walking on rough terrain: L1-optimal event-based feedback controller,,Jongwoo Lee;Jung Hoon Kim;Yonghwan Oh;Jongwoo Lee;Jung Hoon Kim;Yonghwan Oh;,Korea Institute of Science and Technology;,South Korea;,Poster,https://ieeexplore.ieee.org/document/8205946/,,,
47,A method to enforce stiff constraints in the simulation of articulated multibody systems,,Joe Hewlett;József Kövecses;Jorge Angeles;Joe Hewlett;József Kövecses;Jorge Angeles;,McGill University;,Canada;,Poster,https://ieeexplore.ieee.org/document/8206434/,,,
48,A mixed-integer convex optimization framework for robust multilegged robot locomotion planning over challenging terrain,,Bernardo Aceituno-Cabezas;Hongkai Dai;José Cappelletto;Juan C. Grieco;Gerardo Fernández-López;Bernardo Aceituno-Cabezas;Hongkai Dai;José Cappelletto;Juan C. Grieco;Gerardo Fernández-López;,Simón Bolívar University;Toyota Research Institute;,Venezuela;United States;,Poster,https://ieeexplore.ieee.org/document/8206313/,,,
49,A model of vertebral motion and key point recognition of drilling with force in robot-assisted spinal surgery,,Zhongliang Jiang;Yu Sun;Shijia Zhao;Ying Hu;Jianwei Zhang;Zhongliang Jiang;Yu Sun;Shijia Zhao;Ying Hu;Jianwei Zhang;,Harbin Institutes of Technology;Shenzhen Institute of Advanced Technology;University of Hamburg;,China;Germany;,Poster,https://ieeexplore.ieee.org/document/8206552/,,,
50,A motion transmission model for multi-DOF tendon-driven mechanisms with hysteresis and coupling: Application to a da Vinci® instrument,,Farshad Anooshahpour;Peyman Yadmellat;Ilia G. Polushin;Rajni V. Patel;Farshad Anooshahpour;Peyman Yadmellat;Ilia G. Polushin;Rajni V. Patel;,Canadian Surgical Technologies and Advanced Robotics;Unknown Institution;,Canada;;,Poster,https://ieeexplore.ieee.org/document/8206467/,,,
51,A move-and-hold pneumatic actuator enabled by self-softening variable stiffness materials,,Trevor L. Buckner;Edward L. White;Michelle C. Yuen;R. Adam Bilodeau;Rebecca K. Kramer;Trevor L. Buckner;Edward L. White;Michelle C. Yuen;R. Adam Bilodeau;Rebecca K. Kramer;,Purdue University;,United States;,Poster,https://ieeexplore.ieee.org/document/8206221/,,,
52,A multi-functional inspection robot for civil infrastructure evaluation and maintenance,,Spencer Gibb;Tuan Le;Hung Manh La;Ryan Schmid;Tony Berendsen;Spencer Gibb;Tuan Le;Hung Manh La;Ryan Schmid;Tony Berendsen;,"University of Nevada, Reno;",United States;,Poster,https://ieeexplore.ieee.org/document/8206091/,,,
53,A multi-robot sensor-delivery planning strategy for static-sensor networks,,Zendai Kashino;Goldie Nejat;Beno Benhabib;Zendai Kashino;Goldie Nejat;Beno Benhabib;,University of Toronto;,Canada;,Poster,https://ieeexplore.ieee.org/document/8206578/,,,
54,A multi-track elevator system for E-commerce fulfillment centers,,Rachel M. Hoffman;H. Harry Asada;Rachel M. Hoffman;H. Harry Asada;,Massachusetts Institute of Technology;,United States;,Poster,https://ieeexplore.ieee.org/document/8206341/,,,
55,A multimodal dataset for object model learning from natural human-robot interaction,,Pablo Azagra;Florian Golemo;Yoan Mollard;Manuel Lopes;Javier Civera;Ana C. Murillo;Pablo Azagra;Florian Golemo;Yoan Mollard;Manuel Lopes;Javier Civera;Ana C. Murillo;,Universidad de Zaragoza;Inria Bordeaux Sud-Ouest;INESC-ID;,Spain;France;Portugal;,Poster,https://ieeexplore.ieee.org/document/8206514/,,,
56,A multimodal execution monitor with anomaly classification for robot-assisted feeding,,Daehyung Park;Hokeun Kim;Yuuna Hoshi;Zackory Erickson;Ariel Kapusta;Charles C. Kemp;Daehyung Park;Hokeun Kim;Yuuna Hoshi;Zackory Erickson;Ariel Kapusta;Charles C. Kemp;,Georgia Institute of Technology;,United States;,Poster,https://ieeexplore.ieee.org/document/8206437/,,,
57,A new calibration technique for multi-camera systems of limited overlapping field-of-views,,Ziran Xing;Jingyi Yu;Yi Ma;Ziran Xing;Jingyi Yu;Yi Ma;,ShanghaiTech University;,China;,Poster,https://ieeexplore.ieee.org/document/8206482/,,,
58,A new data source for inverse dynamics learning,,Daniel Kappler;Franziska Meier;Nathan Ratliff;Stefan Schaal;Daniel Kappler;Franziska Meier;Nathan Ratliff;Stefan Schaal;,Lula Robotics Inc.;University of Washington;University of Southern California;,United States;,Poster,https://ieeexplore.ieee.org/document/8206345/,,,
59,A new kinematic formulation of the RCM constraint for redundant torque-controlled robots,,Juan Sandoval;Gérard Poisson;Pierre Vieyres;Juan Sandoval;Gérard Poisson;Pierre Vieyres;,,,Poster,https://ieeexplore.ieee.org/document/8206326/,,,
60,A novel bioinspired hexapod robot developed by soft dielectric elastomer actuators,,Canh Toan Nguyen;Hoa Phung;Phi Tien Hoang;Tien Dat Nguyen;Hosang Jung;Hyungpil Moon;Ja Choon Koo;Hyouk Ryeol Choi;Canh Toan Nguyen;Hoa Phung;Phi Tien Hoang;Tien Dat Nguyen;Hosang Jung;Hyungpil Moon;Ja Choon Koo;Hyouk Ryeol Choi;,Sungkyunkwan University;,South Korea;,Poster,https://ieeexplore.ieee.org/document/8206526/,,,
61,A novel building post-construction quality assessment robot: Design and prototyping,,Rui-Jun Yan;Erdal Kayacan;I.-Ming Chen;Lee Kong Tiong;Rui-Jun Yan;Erdal Kayacan;I.-Ming Chen;Lee Kong Tiong;,Nanyang Technological University;,Singapore;,Poster,https://ieeexplore.ieee.org/document/8206499/,,,
62,A novel force sensing integrated into the trocar for minimally invasive robotic surgery,,G. A. Fontanelli;L. R. Buonocore;F. Ficuciello;L. Villani;B. Siciliano;G. A. Fontanelli;L. R. Buonocore;F. Ficuciello;L. Villani;B. Siciliano;,University of Naples Federico II;,Italy;,Poster,https://ieeexplore.ieee.org/document/8202148/,,,
63,A novel haptic fMRI interface for five-axis force and motion neuroimaging experiments,,Samir Menon;Amaury Soviche;Jananan Mithrakumar;Alok Subbarao;Oussama Khatib;Samir Menon;Amaury Soviche;Jananan Mithrakumar;Alok Subbarao;Oussama Khatib;,Stanford University;EPFL;,United States;Switzerland;,Poster,https://ieeexplore.ieee.org/document/8202252/,,,
64,A novel insect-inspired optical compass sensor for a hexapod walking robot,,Julien Dupeyroux;Julien Diperi;Marc Boyron;Stéphane Viollet;Julien Serres;Julien Dupeyroux;Julien Diperi;Marc Boyron;Stéphane Viollet;Julien Serres;,Aix Marseille University;,France;,Poster,https://ieeexplore.ieee.org/document/8206183/,,,
65,A novel laparoscopic camera robot with in-vivo lens cleaning and debris prevention modules,,A. Reza Yazdanpanah;Xiaolong Liu;Ning Li;Jindong Tan;A. Reza Yazdanpanah;Xiaolong Liu;Ning Li;Jindong Tan;,University of Tennessee;,United States;,Poster,https://ieeexplore.ieee.org/document/8206212/,,,
66,A novel modular compliant knee joint actuator for use in assistive and rehabilitation orthoses,,Tomislav Bacek;Marta Moltedo;Kevin Langlois;Carlos Rodriguez-Guerrero;Bram Vanderborght;Dirk Lefeber;Tomislav Bacek;Marta Moltedo;Kevin Langlois;Carlos Rodriguez-Guerrero;Bram Vanderborght;Dirk Lefeber;,Brussel University;,Belgium;,Poster,https://ieeexplore.ieee.org/document/8206472/,,,
67,"A novel POWERPACK for robotic application, integrated torque sensor, harmonic drive and motor",,Yong Bum Kim;Uikyum Kim;Dong-Yeop Seok;Jinho So;Yoon Haeng Lee;Hyouk Ryeol Choi;Yong Bum Kim;Uikyum Kim;Dong-Yeop Seok;Jinho So;Yoon Haeng Lee;Hyouk Ryeol Choi;,Sungkyunkwan University;,South Korea;,Poster,https://ieeexplore.ieee.org/document/8206537/,,,
68,"A novel, soft, bending actuator for use in power assist and rehabilitation exoskeletons",,Al-Fahaam Hassanin;Davis Steve;Nefti-Meziani Samia;Al-Fahaam Hassanin;Davis Steve;Nefti-Meziani Samia;,University of Salford;,United Kingdom;,Poster,https://ieeexplore.ieee.org/document/8202204/,,,
69,"A parallel kinematic mechanism for the torso of a humanoid robot: Design, construction and validation",,Luca Fiorio;Alessandro Scalzo;Lorenzo Natale;Giorgio Metta;Alberto Parmiggiani;Luca Fiorio;Alessandro Scalzo;Lorenzo Natale;Giorgio Metta;Alberto Parmiggiani;,Fondazione Istituto Italiano di Tecnologia;,Italy;,Poster,https://ieeexplore.ieee.org/document/8202225/,,,
70,A passive integration strategy for rendering rotational rigid-body dynamics on a robotic simulator,,Marco De Stefano;Jordi Artigas;Cristian Secchi;Marco De Stefano;Jordi Artigas;Cristian Secchi;,University of Modena and Reggio Emilia;German Aerospace Center;,Italy;Germany;,Poster,https://ieeexplore.ieee.org/document/8206111/,,,
71,A pneumatic power source using a sodium bicarbonate and citric acid reaction with pressure booster for use in mobile devices,,Manabu Okui;Yuki Nagura;Shingo Iikawa;Yasuyuki Yamada;Taro Nakamura;Manabu Okui;Yuki Nagura;Shingo Iikawa;Yasuyuki Yamada;Taro Nakamura;,Chuo University;,Japan;,Poster,https://ieeexplore.ieee.org/document/8202272/,,,
72,A point sampling algorithm for 3D matching of irregular geometries,,Tolga Birdal;Slobodan Ilic;Tolga Birdal;Slobodan Ilic;,Technical University of Munich;,Germany;,Poster,https://ieeexplore.ieee.org/document/8206609/,,,
73,A preliminary study of an intent-recognition-based traded control architecture for high latency telemanipulation,,Jonathan Bohren;Louis L. Whitcomb;Jonathan Bohren;Louis L. Whitcomb;,Johns Hopkins University;,United States;,Poster,https://ieeexplore.ieee.org/document/8206081/,,,
74,A probabilistic framework for intrinsic image decomposition from RGB-D streams,,Wonhui Kim;Matthew Johnson-Roberson;Wonhui Kim;Matthew Johnson-Roberson;,University of Michigan;,United States;,Poster,https://ieeexplore.ieee.org/document/8206558/,,,
75,A regularized on-line sequential extreme learning machine with forgetting property for fast dynamic hysteresis modeling,,Zelong Wu;Hui Tang;Sifeng He;Jian Gao;Xin Chen;Chengqiang Cui;Yunbo He;Kai Zhang;Huawei Li;Yangmin Li;Zelong Wu;Hui Tang;Sifeng He;Jian Gao;Xin Chen;Chengqiang Cui;Yunbo He;Kai Zhang;Huawei Li;Yangmin Li;,Ministry of Education;Hong Kong Polytechnic University;,China;,Poster,https://ieeexplore.ieee.org/document/8202183/,,,
76,A robotic vision system to measure tree traits,,Amy Tabb;Henry Medeiros;Amy Tabb;Henry Medeiros;,United States Department of Agriculture-Agricultural Research Service-Agricultural Systems Research Unit;Marquette University;,United States;,Poster,https://ieeexplore.ieee.org/document/8206497/,,,
77,A robust force controller design for series elastic actuators,,Emre Sariyildiz;Haoyong Yu;Emre Sariyildiz;Haoyong Yu;,University of Wollongong;National University of Singapore;,Australia;Singapore;,Poster,https://ieeexplore.ieee.org/document/8206040/,,,
78,A self-folding robot arm for load-bearing operations,,Chang Liu;Samuel M. Felton;Chang Liu;Samuel M. Felton;,Northeastern University;,United States;,Poster,https://ieeexplore.ieee.org/document/8206017/,,,
79,A self-supervised learning system for object detection using physics simulation and multi-view pose estimation,,Chaitanya Mitash;Kostas E. Bekris;Abdeslam Boularias;Chaitanya Mitash;Kostas E. Bekris;Abdeslam Boularias;,Rutgers University;,United States;,Poster,https://ieeexplore.ieee.org/document/8202206/,,,
80,A semi-autonomous compound motion pattern using multi-flipper and multi-arm for unstructured terrain traversal,,Kui Chen;Mitsuhiro Kamezaki;Takahiro Katano;Taisei Kaneko;Kohga Azuma;Tatsuzo Ishida;Masatoshi Seki;Ken Ichiryu;Shigeki Sugano;Kui Chen;Mitsuhiro Kamezaki;Takahiro Katano;Taisei Kaneko;Kohga Azuma;Tatsuzo Ishida;Masatoshi Seki;Ken Ichiryu;Shigeki Sugano;,"Waseda University;Kikuchi Seisakusho Co., Ltd.;",Japan;,Poster,https://ieeexplore.ieee.org/document/8206096/,,,
81,A simple bi-layered architecture to enhance the liveness of a robot,,Yusuke Takimoto;Komei Hasegawa;Taichi Sono;Michita Imai;Yusuke Takimoto;Komei Hasegawa;Taichi Sono;Michita Imai;,Keio University;,Japan;,Poster,https://ieeexplore.ieee.org/document/8206108/,,,
82,A skull-mounted robotic headframe for a neurosurgical robot,,Jun Sheng;Jaydev P. Desai;Jun Sheng;Jaydev P. Desai;,Georgia Institute of Technology;,United States;,Poster,https://ieeexplore.ieee.org/document/8206070/,,,
