Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
14,6DFC: Efficiently Planning Soft Non-Planar Area Contact Grasps using 6D Friction Cones,,Jingyi Xu;Michael Danielczuk;Eckehard Steinbach;Ken Goldberg;Jingyi Xu;Michael Danielczuk;Eckehard Steinbach;Ken Goldberg;,"Technical University of Munich;University of California, Berkeley;",Germany;United States;,Poster,https://ieeexplore.ieee.org/document/9197293/,,,
15,A 3D-Deep-Learning-based Augmented Reality Calibration Method for Robotic Environments using Depth Sensor Data,,Linh Kästner;Vlad Catalin Frasineanu;Jens Lambrecht;Linh Kästner;Vlad Catalin Frasineanu;Jens Lambrecht;,Technical University of Berlin;,Germany;,Poster,https://ieeexplore.ieee.org/document/9197155/,,,
16,A Bidirectional 3D-printed Soft Pneumatic Actuator and Graphite-based Flex Sensor for Versatile Grasping,,J. H. Low;J. Y. Goh;N. Cheng;P. M. Khin;Q. Q. Han;C. H. Yeow;J. H. Low;J. Y. Goh;N. Cheng;P. M. Khin;Q. Q. Han;C. H. Yeow;,National University of Singapore;,Singapore;,Poster,https://ieeexplore.ieee.org/document/9196837/,,,
17,A bio-inspired 3-DOF light-weight manipulator with tensegrity X-joints,,Benjamin Fasquelle;Matthieu Furet;Parag Khanna;Damien Chablat;Christine Chevallereau;Philippe Wenger;Benjamin Fasquelle;Matthieu Furet;Parag Khanna;Damien Chablat;Christine Chevallereau;Philippe Wenger;,École Centrale de Nantes;,France;,Poster,https://ieeexplore.ieee.org/document/9196589/,,,
18,A Bio-Inspired Transportation Network for Scalable Swarm Foraging,,Qi Lu;G. Matthew Fricke;Takaya Tsuno;Melanie E. Moses;Qi Lu;G. Matthew Fricke;Takaya Tsuno;Melanie E. Moses;,University of New Mexico;Mie University;,United States;Japan;,Poster,https://ieeexplore.ieee.org/document/9196762/,,,
19,A Bio-Signal Enhanced Adaptive Impedance Controller for Lower Limb Exoskeleton,,Linqing Xia;Yachun Feng;Fan Chen;Xinyu Wu;Linqing Xia;Yachun Feng;Fan Chen;Xinyu Wu;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;Shenzhen Institute of Artificial Intelligence and Robotics for Society;,China;,Poster,https://ieeexplore.ieee.org/document/9196774/,,,
20,A closed-loop and ergonomic control for prosthetic wrist rotation,,Mathilde Legrand;Nathanaël Jarrassé;Florian Richer;Guillaume Morel;Mathilde Legrand;Nathanaël Jarrassé;Florian Richer;Guillaume Morel;,Sorbonne University;,France;,Poster,https://ieeexplore.ieee.org/document/9197554/,,,
21,A Code for Unscented Kalman Filtering on Manifolds (UKF-M),,Martin Brossard;Axel Barrau;Silvère Bonnabel;Martin Brossard;Axel Barrau;Silvère Bonnabel;,MINES ParisTech;Safran Tech;,France;,Poster,https://ieeexplore.ieee.org/document/9197489/,,,
22,A Compact and Low-cost Robotic Manipulator Driven by Supercoiled Polymer Actuators,,Yang Yang;Zhicheng Liu;Yanhan Wang;Shuai Liu;Michael Yu Wang;Yang Yang;Zhicheng Liu;Yanhan Wang;Shuai Liu;Michael Yu Wang;,Nanjing University of Information Science and Technology;Hong Kong University of Science and Technology;,China;,Poster,https://ieeexplore.ieee.org/document/9197390/,,,
23,A Connectivity-Prediction Algorithm and its Application in Active Cooperative Localization for Multi-Robot Systems,,Liang Zhang;Zexu Zhang;Roland Siegwart;Jen Jen Chung;Liang Zhang;Zexu Zhang;Roland Siegwart;Jen Jen Chung;,ETH Zurich;Shaanxi Key Laboratory of Integrated and Intelligent Navigation;,Switzerland;China;,Poster,https://ieeexplore.ieee.org/document/9197083/,,,
24,A Continuum Manipulator with Closed-form Inverse Kinematics and Independently Tunable Stiffness,,Bin Zhao;Lingyun Zeng;Baibo Wu;Kai Xu;Bin Zhao;Lingyun Zeng;Baibo Wu;Kai Xu;,Shanghai Jiao Tong University;,China;,Poster,https://ieeexplore.ieee.org/document/9196688/,,,
25,A Control Framework Definition to Overcome Position/Interaction Dynamics Uncertainties in Force-Controlled Tasks,,Loris Roveda;Nicola Castaman;Paolo Franceschi;Stefano Ghidoni;Nicola Pedrocchi;Loris Roveda;Nicola Castaman;Paolo Franceschi;Stefano Ghidoni;Nicola Pedrocchi;,Italian National Research Council;University of Padova;,Italy;,Poster,https://ieeexplore.ieee.org/document/9197141/,,,
26,A Data-driven Planning Framework for Robotic Texture Painting on 3D Surfaces,,Anurag Sai Vempati;Roland Siegwart;Juan Nieto;Anurag Sai Vempati;Roland Siegwart;Juan Nieto;,ETH Zurich;,Switzerland;,Poster,https://ieeexplore.ieee.org/document/9196693/,,,
27,A Dexterous Tip-extending Robot with Variable-length Shape-locking,,Sicheng Wang;Ruotong Zhang;David A. Haggerty;Nicholas D. Naclerio;Elliot W. Hawkes;Sicheng Wang;Ruotong Zhang;David A. Haggerty;Nicholas D. Naclerio;Elliot W. Hawkes;,"University of California, Santa Barbara;Xi'an Jiao Tong University;",United States;China;,Poster,https://ieeexplore.ieee.org/document/9197311/,,,
28,A Distributed Source Term Estimation Algorithm for Multi-Robot Systems,,Faezeh Rahbar;Alcherio Martinoli;Faezeh Rahbar;Alcherio Martinoli;,EPFL;,Switzerland;,Poster,https://ieeexplore.ieee.org/document/9196959/,,,
29,"A Divide and Conquer Method for 3D Registration of Inhomogeneous, Partially Overlapping Scans with Fourier Mellin SOFT (FMS)",,Heiko Bülow;Christian A. Mueller;Arturo Gomez Chavez;Frederike Buda;Andreas Birk;Heiko Bülow;Christian A. Mueller;Arturo Gomez Chavez;Frederike Buda;Andreas Birk;,Jacobs University;,Germany;,Poster,https://ieeexplore.ieee.org/document/9197453/,,,
30,A Dual Quaternion-Based Discrete Variational Approach for Accurate and Online Inertial Parameter Estimation in Free-Flying obots,,Monica Ekal;Rodrigo Ventura;Monica Ekal;Rodrigo Ventura;,Instituto Superior Técnico;,Portugal;,Poster,https://ieeexplore.ieee.org/document/9196852/,,,
31,"A Dynamical System Approach for Adaptive Grasping, Navigation and Co-Manipulation with Humanoid Robots",,Nadia Figueroa;Salman Faraji;Mikhail Koptev;Aude Billard;Nadia Figueroa;Salman Faraji;Mikhail Koptev;Aude Billard;,EPFL;,Switzerland;,Poster,https://ieeexplore.ieee.org/document/9197038/,,,
32,A Fast and Accurate Solution for Pose Estimation from 3D Correspondences,,Lipu Zhou;Shengze Wang;Michael Kaess;Lipu Zhou;Shengze Wang;Michael Kaess;,Carnegie Mellon University;,United States;,Poster,https://ieeexplore.ieee.org/document/9197023/,,,
33,A fast and practical method of indoor localization for resource-constrained devices with limited sensing,,Jan Wietrzykowski;Piotr Skrzypczyński;Jan Wietrzykowski;Piotr Skrzypczyński;,Poznan University of Technology;,Poland;,Poster,https://ieeexplore.ieee.org/document/9197215/,,,
34,A Fast Configuration Space Algorithm for Variable Topology Truss Modular Robots,,Chao Liu;Sencheng Yu;Mark Yim;Chao Liu;Sencheng Yu;Mark Yim;,University of Pennsylvania;,United States;,Poster,https://ieeexplore.ieee.org/document/9196880/,,,
35,A Fast Marching Gradient Sampling Strategy for Motion Planning using an Informed Certificate Set,,Shenglei Shi;Jiankui Chen;Youlun Xiong;Shenglei Shi;Jiankui Chen;Youlun Xiong;,Huazhong University of Science and Technology;,China;,Poster,https://ieeexplore.ieee.org/document/9196685/,,,
36,"A Fast, Accurate, and Scalable Probabilistic Sample-Based Approach for Counting Swarm Size",,Hanlin Wang;Michael Rubenstein;Hanlin Wang;Michael Rubenstein;,Northwestern University;,United States;,Poster,https://ieeexplore.ieee.org/document/9196529/,,,
37,A Feature-Based Underwater Path Planning Approach using Multiple Perspective Prior Maps,,Daniel Cagara;Matthew Dunbabin;Paul Rigby;Daniel Cagara;Matthew Dunbabin;Paul Rigby;,Queensland University of Technology;Australian Institute of Marine Science;,Australia;,Poster,https://ieeexplore.ieee.org/document/9196680/,,,
38,A Flexible Method for Performance Evaluation of Robot Localization,,Sean Scheideman;Nilanjan Ray;Hong Zhang;Sean Scheideman;Nilanjan Ray;Hong Zhang;,University of Alberta;,Canada;,Poster,https://ieeexplore.ieee.org/document/9197275/,,,
39,A Flight Envelope Determination and Protection System for Fixed-Wing UAVs,,Georgios Zogopoulos-Papaliakos;Kostas J. Kyriakopoulos;Georgios Zogopoulos-Papaliakos;Kostas J. Kyriakopoulos;,National Technical University of Athens;,Greece;,Poster,https://ieeexplore.ieee.org/document/9197433/,,,
40,A Framework for Interactive Virtual Fixture Generation for Shared Teleoperation in Unstructured Environments,,Vitalii Pruks;Jee-Hwan Ryu;Vitalii Pruks;Jee-Hwan Ryu;,KAIST;,South Korea;,Poster,https://ieeexplore.ieee.org/document/9196579/,,,
41,A Fully Actuated Body-Mounted Robotic Assistant for MRI-Guided Low Back Pain Injection,,Gang Li;Niravkumar A. Patel;Weiqiang Liu;Di Wu;Karun Sharma;Kevin Cleary;Jan Fritz;Iulian Iordachita;Gang Li;Niravkumar A. Patel;Weiqiang Liu;Di Wu;Karun Sharma;Kevin Cleary;Jan Fritz;Iulian Iordachita;,Johns Hopkins University;Children’s National Health System;,United States;,Poster,https://ieeexplore.ieee.org/document/9197534/,,,
42,A Generative Approach for Socially Compliant Navigation,,Chieh-En Tsai;Jean Oh;Chieh-En Tsai;Jean Oh;,Carnegie Mellon University;,United States;,Poster,https://ieeexplore.ieee.org/document/9197497/,,,
43,A Generative Approach Towards Improved Robotic Detection of Marine Litter,,Jungseok Hong;Michael Fulton;Junaed Sattar;Jungseok Hong;Michael Fulton;Junaed Sattar;,University of Minnesota–Twin Cities;,United States;,Poster,https://ieeexplore.ieee.org/document/9197575/,,,
44,A GNC Architecture for Planetary Rovers with Autonomous Navigation,,Martin Azkarate;Levin Gerdes;Luc Joudrier;Carlos J. Pérez-del-Pulgar;Martin Azkarate;Levin Gerdes;Luc Joudrier;Carlos J. Pérez-del-Pulgar;,University of Malaga;European Space Agency;,Spain;Unknown;Netherlands;,Poster,https://ieeexplore.ieee.org/document/9197122/,,,
45,A Hamilton-Jacobi Reachability-Based Framework for Predicting and Analyzing Human Motion for Safe Planning,,Somil Bansal;Andrea Bajcsy;Ellis Ratner;Anca D. Dragan;Claire J. Tomlin;Somil Bansal;Andrea Bajcsy;Ellis Ratner;Anca D. Dragan;Claire J. Tomlin;,"University of California, Berkeley;",United States;,Poster,https://ieeexplore.ieee.org/document/9197257/,,,
46,A Hierarchical Framework for Collaborative Probabilistic Semantic Mapping,,Yufeng Yue;Chunyang Zhao;Ruilin Li;Chule Yang;Jun Zhang;Mingxing Wen;Yuanzhe Wang;Danwei Wang;Yufeng Yue;Chunyang Zhao;Ruilin Li;Chule Yang;Jun Zhang;Mingxing Wen;Yuanzhe Wang;Danwei Wang;,Nanyang Technological University;National Innovation Institute of Defense Technology;,Singapore;China;,Poster,https://ieeexplore.ieee.org/document/9197261/,,,
47,A Holistic Approach in Designing Tabletop Robot’s Expressivity,,Randy Gomez;Deborah Szapiro;Luis Merino;Keisuke Nakamura;Randy Gomez;Deborah Szapiro;Luis Merino;Keisuke Nakamura;,"Honda Research Institute Japan Co., Ltd;University of Technology Sydney;University Pablo Olavide;",Japan;Australia;Spain;,Poster,https://ieeexplore.ieee.org/document/9197016/,,,
48,"A Hybrid, Soft Exoskeleton Glove Equipped with a Telescopic Extra Thumb and Abduction Capabilities",,Lucas Gerez;Anany Dwivedi;Minas Liarokapis;Lucas Gerez;Anany Dwivedi;Minas Liarokapis;,University of Auckland;,New Zealand;,Poster,https://ieeexplore.ieee.org/document/9197473/,,,
49,A Linearized Model for an Ornithopter in Gliding Flight: Experiments and Simulations,,R. Lopez-Lopez;V. Perez-Sanchez;P. Ramon-Soria;A. Martín-Alcántara;R. Fernandez-Feria;B.C. Arrue;A. Ollero;R. Lopez-Lopez;V. Perez-Sanchez;P. Ramon-Soria;A. Martín-Alcántara;R. Fernandez-Feria;B.C. Arrue;A. Ollero;,University of Seville;University of Málaga;,Spain;,Poster,https://ieeexplore.ieee.org/document/9196929/,,,
50,A Linearly Constrained Nonparametric Framework for Imitation Learning,,Yanlong Huang;Darwin G. Caldwell;Yanlong Huang;Darwin G. Caldwell;,University of Leeds;Istituto Italiano di Tecnologia;,United Kingdom;Italy;,Poster,https://ieeexplore.ieee.org/document/9196821/,,,
51,A Low-Rank Matrix Approximation Approach to Multiway Matching with Applications in Multi-Sensory Data Association,,Spyridon Leonardos;Xiaowei Zhou;Kostas Daniilidis;Spyridon Leonardos;Xiaowei Zhou;Kostas Daniilidis;,University of Pennsylvania;Zhejiang University;,United States;China;,Poster,https://ieeexplore.ieee.org/document/9196583/,,,
52,A Mathematical Framework for IMU Error Propagation with Applications to Preintegration,,Axel Barrau;Silvère Bonnabel;Axel Barrau;Silvère Bonnabel;,Safran Tech;University of New Caledonia;,France;,Poster,https://ieeexplore.ieee.org/document/9197492/,,,
53,A memory of motion for visual predictive control tasks,,Antonio Paolillo;Teguh Santoso Lembono;Sylvain Calinon;Antonio Paolillo;Teguh Santoso Lembono;Sylvain Calinon;,University of Applied Sciences and Arts of Southern Switzerland (USI-SUPSI);Idiap Research Institute;,Switzerland;,Poster,https://ieeexplore.ieee.org/document/9197216/,,,
54,A methodology for the incorporation of arbitrarily-shaped feet in passive bipedal walking dynamics,,Aikaterini Smyrli;Evangelos Papadopoulos;Aikaterini Smyrli;Evangelos Papadopoulos;,National Technical University of Athens;,Greece;,Poster,https://ieeexplore.ieee.org/document/9196617/,,,
55,A Mobile Manipulation System for One-Shot Teaching of Complex Tasks in Homes,,Max Bajracharya;James Borders;Dan Helmick;Thomas Kollar;Michael Laskey;John Leichty;Jeremy Ma;Umashankar Nagarajan;Akiyoshi Ochiai;Josh Petersen;Krishna Shankar;Kevin Stone;Yutaka Takaoka;Max Bajracharya;James Borders;Dan Helmick;Thomas Kollar;Michael Laskey;John Leichty;Jeremy Ma;Umashankar Nagarajan;Akiyoshi Ochiai;Josh Petersen;Krishna Shankar;Kevin Stone;Yutaka Takaoka;,Toyota Research Institute;,United States;,Poster,https://ieeexplore.ieee.org/document/9196677/,,,
56,A Mobile Paramagnetic Nanoparticle Swarm with Automatic Shape Deformation Control,,Lidong Yang;Jiangfan Yu;Li Zhang;Lidong Yang;Jiangfan Yu;Li Zhang;,Chinese University of Hong Kong;,China;,Poster,https://ieeexplore.ieee.org/document/9197010/,,,
57,A Model-Based Reinforcement Learning and Correction Framework for Process Control of Robotic Wire Arc Additive Manufacturing,,Audelia G. Dharmawan;Yi Xiong;Shaohui Foong;Gim Song Soh;Audelia G. Dharmawan;Yi Xiong;Shaohui Foong;Gim Song Soh;,Singapore University of Technology and Design;,Singapore;,Poster,https://ieeexplore.ieee.org/document/9197222/,,,
58,A Model-Free Approach to Meta-Level Control of Anytime Algorithms,,Justin Svegliato;Prakhar Sharma;Shlomo Zilberstein;Justin Svegliato;Prakhar Sharma;Shlomo Zilberstein;,University of Massachusetts Amherst;,United States;,Poster,https://ieeexplore.ieee.org/document/9196898/,,,
59,A Morphable Aerial-Aquatic Quadrotor with Coupled Symmetric Thrust Vectoring,,Yu Herng Tan;Ben M. Chen;Yu Herng Tan;Ben M. Chen;,National University of Singapore;,Singapore;,Poster,https://ieeexplore.ieee.org/document/9196687/,,,
60,A Multilayer-Multimodal Fusion Architecture for Pattern Recognition of Natural Manipulations in Percutaneous Coronary Interventions,,Xiao-Hu Zhou;Xiao-Liang Xie;Zhen-Qiu Feng;Zeng-Guang Hou;Gui-Bin Bian;Rui-Qi Li;Zhen-Liang Ni;Shi-Qi Liu;Yan-Jie Zhou;Xiao-Hu Zhou;Xiao-Liang Xie;Zhen-Qiu Feng;Zeng-Guang Hou;Gui-Bin Bian;Rui-Qi Li;Zhen-Liang Ni;Shi-Qi Liu;Yan-Jie Zhou;,Chinese Academy of Sciences;,China;,Poster,https://ieeexplore.ieee.org/document/9197111/,,,
61,A New Path Planning Architecture to Consider Motion Uncertainty in Natural Environment,,Michihiro Mizuno;Takashi Kubota;Michihiro Mizuno;Takashi Kubota;,University of Tokyo;Japan Aerospace Exploration Agency;,Japan;,Poster,https://ieeexplore.ieee.org/document/9197238/,,,
62,A Novel Articulated Soft Robot Capable of Variable Stiffness through Bistable Structure,,Yong Zhong;Ruxu Du;Liao Wu;Haoyong Yu;Yong Zhong;Ruxu Du;Liao Wu;Haoyong Yu;,South China University of Technology;University of New South Wales;National University of Singapore;,China;Australia;Singapore;,Poster,https://ieeexplore.ieee.org/document/9197479/,,,
63,A Novel Calibration Method between a Camera and a 3D LiDAR with Infrared Images,,Shoubin Chen;Jingbin Liu;Xinlian Liang;Shuming Zhang;Juha Hyyppä;Ruizhi Chen;Shoubin Chen;Jingbin Liu;Xinlian Liang;Shuming Zhang;Juha Hyyppä;Ruizhi Chen;,Wuhan University;Finnish Geospatial Research Institute;,China;Finland;,Poster,https://ieeexplore.ieee.org/document/9196512/,,,
64,A Novel Orientability Index and the Kinematic Design of the RemoT-ARM: A Haptic Master with Large and Dexterous Workspace,,Gaofeng Li;Edoardo Del Bianco;Fernando Caponetto;Vasiliki Katsageorgiou;Nikos G. Tsagarakis;Ioannis Sarakoglou;Gaofeng Li;Edoardo Del Bianco;Fernando Caponetto;Vasiliki Katsageorgiou;Nikos G. Tsagarakis;Ioannis Sarakoglou;,Istituto Italiano di Tecnologia;,Italy;,Poster,https://ieeexplore.ieee.org/document/9196710/,,,
65,A Novel Portable Lower Limb Exoskeleton for Gravity Compensation during Walking,,Libo Zhou;Weihai Chen;Wenjie Chen;Shaoping Bai;Jianhua Wang;Libo Zhou;Weihai Chen;Wenjie Chen;Shaoping Bai;Jianhua Wang;,Beihang University;Anhui University;Aalborg University;,China;Denmark;,Poster,https://ieeexplore.ieee.org/document/9197422/,,,
66,A Novel Solar Tracker Driven by Waves: From Idea to Implementation,,Ruoyu Xu;Hengli Liu;Chongfeng Liu;Zhenglong Sun;Tin Lun Lam;Huihuan Qian;Ruoyu Xu;Hengli Liu;Chongfeng Liu;Zhenglong Sun;Tin Lun Lam;Huihuan Qian;,Chinese University of Hong Kong;Shenzhen Institute of Artificial Intelligence and Robotics for Society;,China;,Poster,https://ieeexplore.ieee.org/document/9196998/,,,
67,A Novel Underactuated End-Effector for Planar Sequential Grasping of Multiple Objects,,Caio Mucchiani;Mark Yim;Caio Mucchiani;Mark Yim;,University of Pennsylvania;,United States;,Poster,https://ieeexplore.ieee.org/document/9197380/,,,
68,A Parametric Grasping Methodology for Multi-Manual Interactions in Real-Time Dynamic Simulations,,Adnan Munawar;Nishan Srishankar;Loris Fichera;Gregory S. Fischer;Adnan Munawar;Nishan Srishankar;Loris Fichera;Gregory S. Fischer;,Johns Hopkins University;Worcester Polytechnic Institute;,United States;,Poster,https://ieeexplore.ieee.org/document/9197099/,,,
69,A Practical Climbing Robot for Steel Bridge Inspection,,Son T. Nguyen;Anh Q. Pham;Cadence Motley;Hung M. La;Son T. Nguyen;Anh Q. Pham;Cadence Motley;Hung M. La;,"University of Nevada, Reno;",United States;,Poster,https://ieeexplore.ieee.org/document/9196892/,,,
70,A Probabilistic Framework for Constrained Manipulations and Task and Motion Planning under Uncertainty,,Jung-Su Ha;Danny Driess;Marc Toussaint;Jung-Su Ha;Danny Driess;Marc Toussaint;,University Stuttgart;,Germany;,Poster,https://ieeexplore.ieee.org/document/9196840/,,,
71,A Real-Robot Dataset for Assessing Transferability of Learned Dynamics Models,,Diego Agudelo-España;Andrii Zadaianchuk;Philippe Wenk;Aditya Garg;Joel Akpo;Felix Grimminger;Julian Viereck;Maximilien Naveau;Ludovic Righetti;Georg Martius;Andreas Krause;Bernhard Schölkopf;Stefan Bauer;Manuel Wüthrich;Diego Agudelo-España;Andrii Zadaianchuk;Philippe Wenk;Aditya Garg;Joel Akpo;Felix Grimminger;Julian Viereck;Maximilien Naveau;Ludovic Righetti;Georg Martius;Andreas Krause;Bernhard Schölkopf;Stefan Bauer;Manuel Wüthrich;,Max Planck Institute for Intelligent Systems;New York University;ETH Zurich;,Germany;United States;Switzerland;,Poster,https://ieeexplore.ieee.org/document/9197392/,,,
72,A Robotics Inspection System for Detecting Defects on Semi-specular Painted Automotive Surfaces,,Sohail Akhtar;Adarsh Tandiya;Medhat Moussa;Cole Tarry;Sohail Akhtar;Adarsh Tandiya;Medhat Moussa;Cole Tarry;,University of Guelph;Praemo Inc;,Canada;,Poster,https://ieeexplore.ieee.org/document/9196980/,,,
73,A ROS Gazebo plugin to simulate ARVA sensors,,Jonathan Cacace;Nicola Mimmo;Lorenzo Marconi;Jonathan Cacace;Nicola Mimmo;Lorenzo Marconi;,"University of Naples ""Federico II"";University of Bologna;",Italy;,Poster,https://ieeexplore.ieee.org/document/9196914/,,,
74,A Set-Theoretic Approach to Multi-Task Execution and Prioritization,,Gennaro Notomista;Siddharth Mayya;Mario Selvaggio;María Santos;Cristian Secchi;Gennaro Notomista;Siddharth Mayya;Mario Selvaggio;María Santos;Cristian Secchi;,Georgia Institute of Technology;University of Naples Federico II;University of Modena and Reggio Emilia;,United States;Italy;,Poster,https://ieeexplore.ieee.org/document/9196741/,,,
75,A Shape Memory Polymer Adhesive Gripper For Pick-and-Place Applications,,ChangHee Son;Seok Kim;ChangHee Son;Seok Kim;,University of Illinois Urbana-Champaign;,United States;,Poster,https://ieeexplore.ieee.org/document/9197511/,,,
76,A Single Multi-Task Deep Neural Network with Post-Processing for Object Detection with Reasoning and Robotic Grasp Detection,,Dongwon Park;Yonghyeok Seo;Dongju Shin;Jaesik Choi;Se Young Chun;Dongwon Park;Yonghyeok Seo;Dongju Shin;Jaesik Choi;Se Young Chun;,UNIST;KAIST;,South Korea;,Poster,https://ieeexplore.ieee.org/document/9197179/,,,
77,A Soft Gripper with Retractable Nails for Advanced Grasping and Manipulation,,S. Jain;T. Stalin;V. Subramaniam;J. Agarwal;P. Valdivia y Alvarado;S. Jain;T. Stalin;V. Subramaniam;J. Agarwal;P. Valdivia y Alvarado;,Singapore University of Technology and Design;University of Florida;Columbia University;,Singapore;United States;,Poster,https://ieeexplore.ieee.org/document/9197259/,,,
78,A Spatial-temporal Multiplexing Method for Dense 3D Surface Reconstruction of Moving Objects,,Congying Sui;Kejing He;Zerui Wang;Congyi Lyu;Huiwen Guo;Yun-Hui Liu;Congying Sui;Kejing He;Zerui Wang;Congyi Lyu;Huiwen Guo;Yun-Hui Liu;,,,Poster,https://ieeexplore.ieee.org/document/9197462/,,,
79,A Synchronization Approach for Achieving Cooperative Adaptive Cruise Control Based Non-Stop Intersection Passing,,Zhe Liu;Huanshu Wei;Hanjiang Hu;Chuanzhe Suo;Hesheng Wang;Haoang Li;Yun-Hui Liu;Zhe Liu;Huanshu Wei;Hanjiang Hu;Chuanzhe Suo;Hesheng Wang;Haoang Li;Yun-Hui Liu;,Chinese University of Hong Kong;Shanghai Jiao Tong University;Beijing Institute of Technology;,China;,Poster,https://ieeexplore.ieee.org/document/9196991/,,,
