Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
11,6-DoF Closed-Loop Grasping with Reinforcement Learning,,Sverre Herland;Kerstin Bach;Ekrem Misimi;Sverre Herland;Kerstin Bach;Ekrem Misimi;,Norwegian University of Science and Technology;SINTEF Ocean;,Norway;,Poster,https://ieeexplore.ieee.org/document/10610080/,,,
12,6-DoF Grasp Pose Evaluation and Optimization via Transfer Learning from NeRFs,,Gergely Sóti;Xi Huang;Christian Wurll;Björn Hein;Gergely Sóti;Xi Huang;Christian Wurll;Björn Hein;,Karlsruhe Institute of Technology;Karlsruhe University of Applied Sciences;,Germany;,Poster,https://ieeexplore.ieee.org/document/10610402/,,,
13,A 3D Mixed Reality Interface for Human-Robot Teaming,,Jiaqi Chen;Boyang Sun;Marc Pollefeys;Hermann Blum;Jiaqi Chen;Boyang Sun;Marc Pollefeys;Hermann Blum;,ETH Zurich;Microsoft;,Switzerland;,Poster,https://ieeexplore.ieee.org/document/10611017/,,,
14,A 3D Vector Field and Gaze Data Fusion Framework for Hand Motion Intention Prediction in Human-Robot Collaboration,,Maleen Jayasuriya;Gibson Hu;Dinh Dang Khoa Le;Karyne Ang;Shankar Sankaran;Dikai Liu;Maleen Jayasuriya;Gibson Hu;Dinh Dang Khoa Le;Karyne Ang;Shankar Sankaran;Dikai Liu;,University of Technology Sydney;,Australia;,Poster,https://ieeexplore.ieee.org/document/10609996/,,,
15,A Backdrivable Axisymmetric Kinematically Redundant (6+3)-Degree-of-Freedom Hybrid Parallel Manipulator,,Jehyeok Kim;Clément Gosselin;Jehyeok Kim;Clément Gosselin;,Université Laval;,Canada;,Poster,https://ieeexplore.ieee.org/document/10610821/,,,
16,A Bayesian Optimization Framework for the Automatic Tuning of MPC-based Shared Controllers,,Anne van der Horst;Bas Meere;Dinesh Krishnamoorthy;Saray Bakker;Bram van de Vrande;Henry Stoutjesdijk;Marco Alonso;Elena Torta;Anne van der Horst;Bas Meere;Dinesh Krishnamoorthy;Saray Bakker;Bram van de Vrande;Henry Stoutjesdijk;Marco Alonso;Elena Torta;,Eindhoven University of Technology;Delft University of Technology;Philips IGT Systems Mechatronics;,Netherlands;,Poster,https://ieeexplore.ieee.org/document/10610655/,,,
17,A Biomorphic Whisker Sensor for Aerial Tactile Applications,,Chaoxiang Ye;Guido De Croon;Salua Hamaza;Chaoxiang Ye;Guido De Croon;Salua Hamaza;,Delft University of Technology;,Netherlands;,Poster,https://ieeexplore.ieee.org/document/10610850/,,,
18,A CBF-Adaptive Control Architecture for Visual Navigation for UAV in the Presence of Uncertainties,,Viswa Narayanan Sankaranarayanan;Akshit Saradagi;Sumeet Satpute;George Nikolakopoulos;Viswa Narayanan Sankaranarayanan;Akshit Saradagi;Sumeet Satpute;George Nikolakopoulos;,Luleå University of Technology;,Sweden;,Poster,https://ieeexplore.ieee.org/document/10611530/,,,
19,A Coarse-to-Fine Place Recognition Approach using Attention-guided Descriptors and Overlap Estimation,,Chencan Fu;Lin Li;Jianbiao Mei;Yukai Ma;Linpeng Peng;Xiangrui Zhao;Yong Liu;Chencan Fu;Lin Li;Jianbiao Mei;Yukai Ma;Linpeng Peng;Xiangrui Zhao;Yong Liu;,Zhejiang University;,China;,Poster,https://ieeexplore.ieee.org/document/10611569/,,,
20,A Collision-Aware Cable Grasping Method in Cluttered Environment,,Lei Zhang;Kaixin Bai;Qiang Li;Zhaopeng Chen;Jianwei Zhang;Lei Zhang;Kaixin Bai;Qiang Li;Zhaopeng Chen;Jianwei Zhang;,Agile Robots AG;Universität Hamburg;,Germany;,Poster,https://ieeexplore.ieee.org/document/10610559/,,,
21,A Combination of a Controllable Clutch and an Oscillating Slider Crank Mechanism for Ease of Direct-Teaching with Various Payloads,,Muhammad Arifin;Yuta Kage;Yuchen Yang;Alexander Schmitz;Shigeki Sugano;Muhammad Arifin;Yuta Kage;Yuchen Yang;Alexander Schmitz;Shigeki Sugano;,Waseda University;,Japan;,Poster,https://ieeexplore.ieee.org/document/10610146/,,,
22,A Compiler Framework for Proactive UAV Regulation Enforcement,,Huaxin Tang;John Henry Burns;Alexander Strong;Yu David Liu;Huaxin Tang;John Henry Burns;Alexander Strong;Yu David Liu;,State University of New York at Binghamton;,United States;,Poster,https://ieeexplore.ieee.org/document/10610359/,,,
23,A Constrained Path Following Method for Snake-like Manipulators via Controlled Winding Uncoiling Strategy,,Mingrui Luo;Yunong Tian;Yinghua Cao;Minghao Chen;Yanfeng Zhang;En Li;Min Tan;Mingrui Luo;Yunong Tian;Yinghua Cao;Minghao Chen;Yanfeng Zhang;En Li;Min Tan;,University of Chinese Academy of Sciences;,China;,Poster,https://ieeexplore.ieee.org/document/10610468/,,,
24,A Control Barrier Function-based Motion Planning Scheme for a Quadruped Robot,,Halil Utku Unlu;Vinicius Mariano Gonçalves;Dimitris Chaikalis;Anthony Tzes;Farshad Khorrami;Halil Utku Unlu;Vinicius Mariano Gonçalves;Dimitris Chaikalis;Anthony Tzes;Farshad Khorrami;,New York University;New York University Abu Dhabi;,United States;United Arab Emirates;,Poster,https://ieeexplore.ieee.org/document/10610210/,,,
25,A Data-Driven Approach to Geometric Modeling of Systems with Low-Bandwidth Actuator Dynamics,,Siming Deng;Junning Liu;Bibekananda Datta;Aishwarya Pantula;David H. Gracias;Thao D. Nguyen;Brian A. Bittner;Noah J. Cowan;Siming Deng;Junning Liu;Bibekananda Datta;Aishwarya Pantula;David H. Gracias;Thao D. Nguyen;Brian A. Bittner;Noah J. Cowan;,Johns Hopkins University;,United States;,Poster,https://ieeexplore.ieee.org/document/10610880/,,,
26,A Deep Learning Framework for Non-Symmetrical Coulomb Friction Identification of Robotic Manipulators,,M. Lahoud;G. Marchello;M. D’Imperio;A. Müller;F. Cannella;M. Lahoud;G. Marchello;M. D’Imperio;A. Müller;F. Cannella;,University of Genoa;Italian Institute of Technology;Johannes Kepler University;,Italy;Austria;,Poster,https://ieeexplore.ieee.org/document/10610737/,,,
27,A Detachable FBG-Based Contact Force Sensor for Capturing Gripper-Vegetable Interactions,,Wenjie Lai;Jiajun Liu;Bing Rui Sim;Ming Rui Joel Tan;Chidanand Hegde;Shlomo Magdassi;Soo Jay Phee;Wenjie Lai;Jiajun Liu;Bing Rui Sim;Ming Rui Joel Tan;Chidanand Hegde;Shlomo Magdassi;Soo Jay Phee;,Singapore-HUJ Alliance for Research and Enterprise;Nanyang Technological University;Hebrew University of Jerusalem;,Singapore;Israel;,Poster,https://ieeexplore.ieee.org/document/10611433/,,,
28,"A Distributed Multi-Robot Framework for Exploration, Information Acquisition and Consensus",,Aalok Patwardhan;Andrew J. Davison;Aalok Patwardhan;Andrew J. Davison;,,,Poster,https://ieeexplore.ieee.org/document/10610185/,,,
29,A Distributed Processing Approach for Smooth Task Transitioning in Strict Hierarchical Control,,Francesco Tassi;Arash Ajoudani;Francesco Tassi;Arash Ajoudani;,RAISE Ecosystem;Istituto Italiano di Tecnologia;,Italy;,Poster,https://ieeexplore.ieee.org/document/10610227/,,,
30,A Dragonfly-inspired Flapping Wing Robot Mimicking Force Vector Control Approach,,Fangyuan Liu;Song Li;Jinwu Xiang;Daochun Li;Zhan Tu;Fangyuan Liu;Song Li;Jinwu Xiang;Daochun Li;Zhan Tu;,Beihang University;City University of Hong Kong;,China;,Poster,https://ieeexplore.ieee.org/document/10610326/,,,
31,A Du-Octree based Cross-Attention Model for LiDAR Geometry Compression,,Mingyue Cui;Mingjian Feng;Junhua Long;Daosong Hu;Shuai Zhao;Kai Huang;Mingyue Cui;Mingjian Feng;Junhua Long;Daosong Hu;Shuai Zhao;Kai Huang;,Sun Yat-sen University;,China;,Poster,https://ieeexplore.ieee.org/document/10610640/,,,
32,A Dual Closed-Loop Control Strategy for Human-Following Robots Respecting Social Space,,Jianwei Peng;Zhelin Liao;Zefan Su;Hanchen Yao;Yadan Zeng;Houde Dai;Jianwei Peng;Zhelin Liao;Zefan Su;Hanchen Yao;Yadan Zeng;Houde Dai;,University of Chinese Academy of Sciences;Nanyang Technological University;,China;Singapore;,Poster,https://ieeexplore.ieee.org/document/10611263/,,,
33,A Flat Tendon-Driven Continuum Microrobot for Brain Interventions,,Lorenzo Noseda;Addison Liu;Lucio Pancaldi;Mahmut Selman Sakar;Lorenzo Noseda;Addison Liu;Lucio Pancaldi;Mahmut Selman Sakar;,EPFL;Harvard University;,Switzerland;United States;,Poster,https://ieeexplore.ieee.org/document/10611399/,,,
34,A Force-Controlled Gripper Capable of Measuring Mechanical Properties of an Object,,Yi-Shian Tsai;Pin-Chun Yeh;Chun-Hung Huang;I-Cheng Hsueh;Chao-Chieh Lan;Yi-Shian Tsai;Pin-Chun Yeh;Chun-Hung Huang;I-Cheng Hsueh;Chao-Chieh Lan;,National Cheng Kung University;,China;,Poster,https://ieeexplore.ieee.org/document/10610496/,,,
35,A Force-driven and Vision-driven Hybrid Control Method of Autonomous Laparoscope-Holding Robot,,Jin Fang;Ling Li;Xiaojian Li;Hangjie Mo;Pengxin Guo;Xilin Xiao;Yanwei Qu;Jin Fang;Ling Li;Xiaojian Li;Hangjie Mo;Pengxin Guo;Xilin Xiao;Yanwei Qu;,Hefei University of Technology;,China;,Poster,https://ieeexplore.ieee.org/document/10610509/,,,
36,A Framework for Real-time Generation of Multi-directional Traversability Maps in Unstructured Environments,,Tao Huang;Gang Wang;Hongliang Liu;Jun Luo;Lang Wu;Tao Zhu;Huayan Pu;Jun Luo;Shuxin Wang;Tao Huang;Gang Wang;Hongliang Liu;Jun Luo;Lang Wu;Tao Zhu;Huayan Pu;Jun Luo;Shuxin Wang;,Chongqing University;,China;,Poster,https://ieeexplore.ieee.org/document/10610312/,,,
37,A Generalized Acquisition Function for Preference-based Reward Learning,,Evan Ellis;Gaurav R. Ghosal;Stuart J. Russell;Anca Dragan;Erdem Bıyık;Evan Ellis;Gaurav R. Ghosal;Stuart J. Russell;Anca Dragan;Erdem Bıyık;,"University of California, Berkeley;Carnegie Mellon University;University of Southern California;",United States;,Poster,https://ieeexplore.ieee.org/document/10611472/,,,
38,A Generic Modeling Framework For the Design of Tendon-Driven Continuum Manipulators with Flexure Patterns,,Yang Liu;Hansoul Kim;Yash Kulkarni;Farshid Alambeigi;Yang Liu;Hansoul Kim;Yash Kulkarni;Farshid Alambeigi;,University of Texas at Austin;,United States;,Poster,https://ieeexplore.ieee.org/document/10611695/,,,
39,A GP-based Robust Motion Planning Framework for Agile Autonomous Robot Navigation and Recovery in Unknown Environments,,Nicholas Mohammad;Jacob Higgins;Nicola Bezzo;Nicholas Mohammad;Jacob Higgins;Nicola Bezzo;,University of Virginia;,United States;,Poster,https://ieeexplore.ieee.org/document/10610382/,,,
40,A Group Theoretic Metric for Robot State Estimation Leveraging Chebyshev Interpolation,,Varun Agrawal;Frank Dellaert;Varun Agrawal;Frank Dellaert;,Georgia Institute of Technology;,United States;,Poster,https://ieeexplore.ieee.org/document/10611072/,,,
41,A Guided Gaussian-Dirichlet Random Field for Scientist-in-the-Loop Inference in Underwater Robotics,,Chad R. Samuelson;Joshua G. Mangelson;Chad R. Samuelson;Joshua G. Mangelson;,Brigham Young University;,United States;,Poster,https://ieeexplore.ieee.org/document/10611290/,,,
42,A Helical Bistable Soft Gripper Enable by Pneumatic Actuation,,Xuanchun Yin;Junliang Xie;Pengyu Zhou;Sheng Wen;Jiantao Zhang;Xuanchun Yin;Junliang Xie;Pengyu Zhou;Sheng Wen;Jiantao Zhang;,South China Agricultural University;,China;,Poster,https://ieeexplore.ieee.org/document/10610729/,,,
43,A Hierarchical Framework for Robot Safety using Whole-body Tactile Sensors,,Shuo Jiang;Lawson L.S. Wong;Shuo Jiang;Lawson L.S. Wong;,Northeastern University;,United States;,Poster,https://ieeexplore.ieee.org/document/10610834/,,,
44,A Hybrid Admittance Control Algorithm for Automatic Robotic Cranium-Milling,,Chen Qian;Zhen Li;Qiang Ye;Peicong Ge;Jizong Zhao;Gui-Bin Bian;Chen Qian;Zhen Li;Qiang Ye;Peicong Ge;Jizong Zhao;Gui-Bin Bian;,Chinese Academy of Sciences;Capital Medical University;,China;,Poster,https://ieeexplore.ieee.org/document/10610672/,,,
45,A Hybrid Dynamical Model for Robotic Underwater Vehicles when Submerged or Surfaced: Approach and Preliminary Evaluation,,James E. Hunt;Louis L. Whitcomb;James E. Hunt;Louis L. Whitcomb;,Johns Hopkins University;,United States;,Poster,https://ieeexplore.ieee.org/document/10610798/,,,
46,A Large-area Tactile Sensor for Distributed Force Sensing Using Highly Sensitive Piezoresistive Sponge,,Wendong Zheng;Kun Liu;Di Guo;Wuqiang Yang;Jun Zhu;Huaping Liu;Wendong Zheng;Kun Liu;Di Guo;Wuqiang Yang;Jun Zhu;Huaping Liu;,Tsinghua University;Chinese Academy of Sciences;Beijing University of Posts and Telecommunications;University of Manchester;Nanjing University of Information Science and Technology;Beijing National Research Center for Information Science and Technology;,China;United Kingdom;,Poster,https://ieeexplore.ieee.org/document/10610739/,,,
47,A Large-scale Suction-based Climbing Parallel Robot for Wall Painting Application,,Abdur Rosyid;Bashar El-Khasawneh;Abdur Rosyid;Bashar El-Khasawneh;,Khalifa University;,United Arab Emirates;,Poster,https://ieeexplore.ieee.org/document/10610067/,,,
48,A Learning-Based Framework for Safe Human-Robot Collaboration with Multiple Backup Control Barrier Functions,,Neil C. Janwani;Ersin Daş;Thomas Touma;Skylar X. Wei;Tamas G. Molnar;Joel W. Burdick;Neil C. Janwani;Ersin Daş;Thomas Touma;Skylar X. Wei;Tamas G. Molnar;Joel W. Burdick;,California Institute of Technology;Wichita State University;,United States;,Poster,https://ieeexplore.ieee.org/document/10611634/,,,
49,A Magnetic Continuum Robot with In-situ Magnetic Reprogramming Capability,,Junnan Xue;Moqiu Zhang;Xurui Liu;Jiaqi Zhu;Yanfei Cao;Li Zhang;Junnan Xue;Moqiu Zhang;Xurui Liu;Jiaqi Zhu;Yanfei Cao;Li Zhang;,Chinese University of Hong Kong;,China;,Poster,https://ieeexplore.ieee.org/document/10611450/,,,
50,A Metacognitive Approach to Out-of-Distribution Detection for Segmentation,,Meghna Gummadi;Cassandra Kent;Karl Schmeckpeper;Eric Eaton;Meghna Gummadi;Cassandra Kent;Karl Schmeckpeper;Eric Eaton;,University of Pennsylvania;,United States;,Poster,https://ieeexplore.ieee.org/document/10611287/,,,
51,A Meter-scale Ornithopter Capable of Jumping Take-off,,Wei Yan;Genliang Chen;Zhuang Zhang;Hao Wang;Wei Yan;Genliang Chen;Zhuang Zhang;Hao Wang;,Westlake University;Shanghai Jiao Tong University;,China;,Poster,https://ieeexplore.ieee.org/document/10610300/,,,
52,A Method for Multi-Robot Asynchronous Trajectory Execution in MoveIt2,,Pascal Stoop;Tharaka Ratnayake;Giovanni Toffetti;Pascal Stoop;Tharaka Ratnayake;Giovanni Toffetti;,Institut für Technische Informatik;ZHAW;,Switzerland;,Poster,https://ieeexplore.ieee.org/document/10611498/,,,
53,A Miniature 1R1T Precision Manipulator with Remote Center of Motion for Minimally Invasive Surgery,,Hiroyuki Suzuki;Hiroyuki Suzuki;,"Sony Computer Science Laboratories, Inc.;",Japan;,Poster,https://ieeexplore.ieee.org/document/10610812/,,,
54,A Model for Multi-Agent Autonomy That Uses Opinion Dynamics and Multi-Objective Behavior Optimization,,Tyler M. Paine;Michael R. Benjamin;Tyler M. Paine;Michael R. Benjamin;,Woods Hole Oceanographic Institution;Massachusetts Institute of Technology;,United States;,Poster,https://ieeexplore.ieee.org/document/10611032/,,,
55,A Modular Aerial System Based on Homogeneous Quadrotors with Fault-Tolerant Control,,Mengguang Li;Kai Cui;Heinz Koeppl;Mengguang Li;Kai Cui;Heinz Koeppl;,Technische Universität Darmstadt;,Germany;,Poster,https://ieeexplore.ieee.org/document/10610414/,,,
56,"A Modular, Tendon Driven Variable Stiffness Manipulator with Internal Routing for Improved Stability and Increased Payload Capacity",,Kyle L. Walker;Alix J. Partridge;Hsing-Yu Chen;Rahul R. Ramachandran;Adam A. Stokes;Kenjiro Tadakuma;Lucas Cruz Da Silva;Francesco Giorgio-Serchi;Kyle L. Walker;Alix J. Partridge;Hsing-Yu Chen;Rahul R. Ramachandran;Adam A. Stokes;Kenjiro Tadakuma;Lucas Cruz Da Silva;Francesco Giorgio-Serchi;,Heriot Watt University;University of Edinburgh;Tohoku University;Senai Cimatec;,United Kingdom;Japan;Brazil;,Poster,https://ieeexplore.ieee.org/document/10611527/,,,
57,A Movable Microfluidic Chip with Gap Effect for Manipulation of Oocytes,,Shuzhang Liang;Satoshi Amaya;Hirotaka Sugiura;Hao Mo;Yuguo Dai;Fumihito Arai;Shuzhang Liang;Satoshi Amaya;Hirotaka Sugiura;Hao Mo;Yuguo Dai;Fumihito Arai;,University of Tokyo;,Japan;,Poster,https://ieeexplore.ieee.org/document/10610409/,,,
58,A Multi-modal Hybrid Robot with Enhanced Traversal Performance*,,Zhipeng He;Na Zhao;Yudong Luo;Sian Long;Xi Luo;Hongbin Deng;Zhipeng He;Na Zhao;Yudong Luo;Sian Long;Xi Luo;Hongbin Deng;,Beijing Institute of Technology;Dalian Maritime University;Yichang Testing Tech. Research Institution;,China;,Poster,https://ieeexplore.ieee.org/document/10609980/,,,
59,A Multi-Stable Curved Line Shape Display,,Wing-Sum Law;Sofia Di Toro Wyetzner;Raymond Zhen;Sean Follmer;Wing-Sum Law;Sofia Di Toro Wyetzner;Raymond Zhen;Sean Follmer;,Stanford University;,United States;,Poster,https://ieeexplore.ieee.org/document/10610902/,,,
60,A Multifidelity Sim-to-Real Pipeline for Verifiable and Compositional Reinforcement Learning,,Cyrus Neary;Christian Ellis;Aryaman Singh Samyal;Craig Lennon;Ufuk Topcu;Cyrus Neary;Christian Ellis;Aryaman Singh Samyal;Craig Lennon;Ufuk Topcu;,University of Texas at Austin;University of Massachusetts Dartmouth;U.S. Army Research Laboratory;,United States;,Poster,https://ieeexplore.ieee.org/document/10610735/,,,
61,A Multimodal Handover Failure Detection Dataset and Baselines,,Santosh Thoduka;Nico Hochgeschwender;Juergen Gall;Paul G. Plöger;Santosh Thoduka;Nico Hochgeschwender;Juergen Gall;Paul G. Plöger;,University of Bonn;University of Bremen;Lamarr Institute for Machine Learning and Artificial Intelligence;Hochschule Bonn-Rhein-Sieg;,Germany;,Poster,https://ieeexplore.ieee.org/document/10610143/,,,
62,A Neural-Evolutionary Algorithm for Autonomous Transit Network Design,,Andrew Holliday;Gregory Dudek;Andrew Holliday;Gregory Dudek;,McGill University;,Canada;,Poster,https://ieeexplore.ieee.org/document/10611313/,,,
63,A Neuromorphic System for the Real-time Classification of Natural Textures,,George Brayshaw;Benjamin Ward-Cherrier;Martin J. Pearson;George Brayshaw;Benjamin Ward-Cherrier;Martin J. Pearson;,University of Bristol;University of the West of England;,United Kingdom;,Poster,https://ieeexplore.ieee.org/document/10610401/,,,
64,A New Perspective of Deep Learning Testing Framework: Human-Computer Interaction Based Neural Network Testing,,Wei Kong;Hu Li;Qianjin Du;Huayang Cao;Xiaohui Kuang;Wei Kong;Hu Li;Qianjin Du;Huayang Cao;Xiaohui Kuang;,National Key Laboratory of Science and Technology on Information System Security;Tsinghua University;,China;,Poster,https://ieeexplore.ieee.org/document/10611437/,,,
65,A non-cubic space-filling modular robot,,Tyler Hummer;Sam Kriegman;Tyler Hummer;Sam Kriegman;,Northwestern University;,United States;,Poster,https://ieeexplore.ieee.org/document/10611176/,,,
66,A non-magnetic dual-mode linear pneumatic actuator: initial design and assessment,,Timothée Portha;Laurent Barbé;François Geiskopf;Jonathan Vappou;Pierre Renaud;Timothée Portha;Laurent Barbé;François Geiskopf;Jonathan Vappou;Pierre Renaud;,Institut National des Sciences Appliquées de Strasbourg;,France;,Poster,https://ieeexplore.ieee.org/document/10611707/,,,
67,A Nonlinear Estimator for Dead Reckoning of Aquatic Surface Vehicles Using an IMU and a Doppler Velocity Log,,Jessica Paterson;Bruno V. Adorno;Barry Lennox;Keir Groves;Jessica Paterson;Bruno V. Adorno;Barry Lennox;Keir Groves;,University of Manchester;,United Kingdom;,Poster,https://ieeexplore.ieee.org/document/10611718/,,,
68,A novel algorithmic approach to obtaining maneuverable control-invariant sets *,,Prashant Solanki;Jasper J. van Beers;Anahita Jamshidnejad;Coen C. de Visser;Prashant Solanki;Jasper J. van Beers;Anahita Jamshidnejad;Coen C. de Visser;,Delft University of Technology;,Netherlands;,Poster,https://ieeexplore.ieee.org/document/10610609/,,,
69,A Novel Benchmarking Paradigm and a Scale- and Motion-Aware Model for Egocentric Pedestrian Trajectory Prediction,,Amir Rasouli;Amir Rasouli;,Huawei;,Canada;,Poster,https://ieeexplore.ieee.org/document/10610614/,,,
70,A Novel Compact Design of a Lever-Cam based Variable Stiffness Actuator: LC-VSA,,Hongxi Zhu;Ulrike Thomas;Hongxi Zhu;Ulrike Thomas;,Chemnitz University of Technology;,Germany;,Poster,https://ieeexplore.ieee.org/document/10610124/,,,
71,A Novel Fish-inspired Self-adaptive Approach to Collective Escape of Swarm Robots Based on Neurodynamic Models,,Junfei Li;Simon X. Yang;Junfei Li;Simon X. Yang;,University of Guelph;,Canada;,Poster,https://ieeexplore.ieee.org/document/10610169/,,,
72,A Novel Funnel-Based L1 Adaptive Fuzzy Approach for the Control Of An Actuated Ankle Foot Orthosis,,Oussama Bey;Rami Jradi;Huiseok Moon;Hala Rifaï;Kaushik Das Sharma;Yacine Amirat;Samer Mohammed;Oussama Bey;Rami Jradi;Huiseok Moon;Hala Rifaï;Kaushik Das Sharma;Yacine Amirat;Samer Mohammed;,University Paris Est Créteil;University of Calcutta;,France;India;,Poster,https://ieeexplore.ieee.org/document/10610584/,,,
73,A novel metric for detecting quadrotor loss-of-control,,Jasper J. Van Beers;Prashant Solanki;Coen C. De Visser;Jasper J. Van Beers;Prashant Solanki;Coen C. De Visser;,Delft University of Technology;,Netherlands;,Poster,https://ieeexplore.ieee.org/document/10610662/,,,
74,A Novel Model for Layer Jamming-based Continuum Robots,,Bowen Yi;Yeman Fan;Dikai Liu;Bowen Yi;Yeman Fan;Dikai Liu;,Polytechnique Montreal;University of Technology Sydney;,Canada;Australia;,Poster,https://ieeexplore.ieee.org/document/10610912/,,,
75,A Novel Robotic Bronchoscope with a Spring-Based Extensible Segment for Improving Steering Ability,,Jie Wang;Chengquan Hu;Jingyi Kang;Jiayuan Liu;Longfei Ma;Hongen Liao;Jie Wang;Chengquan Hu;Jingyi Kang;Jiayuan Liu;Longfei Ma;Hongen Liao;,Tsinghua University;,China;,Poster,https://ieeexplore.ieee.org/document/10611673/,,,
76,A Novel SEA-based Haptic Interface for Robot-Assisted Vascular Interventional Surgery,,Yonggan Yan;Shuxiang Guo;Chuqiao Lyu;Jian Guo;Jian Wang;Pengfei Yang;Yongwei Zhang;Yongxin Zhang;Jianmin Liu;Yonggan Yan;Shuxiang Guo;Chuqiao Lyu;Jian Guo;Jian Wang;Pengfei Yang;Yongwei Zhang;Yongxin Zhang;Jianmin Liu;,"Beijing Institute of Technology;Shenzhen Institute of Advanced Biomedical Robot Co.,Ltd;Naval Medical University;",China;,Poster,https://ieeexplore.ieee.org/document/10611034/,,,
77,A Novel Wide-Area Multiobject Detection System with High-Probability Region Searching,,Xianlei Long;Hui Zhao;Chao Chen;Fuqiang Gu;Qingyi Gu;Xianlei Long;Hui Zhao;Chao Chen;Fuqiang Gu;Qingyi Gu;,Chongqing University;Chinese Academy of Sciences;,China;,Poster,https://ieeexplore.ieee.org/document/10611655/,,,
78,"A Novel, Efficient and Accurate Method for Lidar Camera Calibration",,Zhanhong Huang;Xiao Zhang;Antony Garcia;Xinming Huang;Zhanhong Huang;Xiao Zhang;Antony Garcia;Xinming Huang;,Worcester Polytechnic Institute;,United States;,Poster,https://ieeexplore.ieee.org/document/10611162/,,,
