Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
11,3D-RCNN: Instance-Level 3D Object Reconstruction via Render-and-Compare,,Abhijit Kundu;Yin Li;James M. Rehg;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Kundu_3D-RCNN_Instance-Level_3D_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Kundu_3D-RCNN_Instance-Level_3D_CVPR_2018_paper.pdf,,
12,4D Human Body Correspondences From Panoramic Depth Maps,,Zhong Li;Minye Wu;Wangyiteng Zhou;Jingyi Yu;,University of Delaware;Shanghai Tech University;,United States;China;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Li_4D_Human_Body_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Li_4D_Human_Body_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1810.05340v1
13,4DFAB: A Large Scale 4D Database for Facial Expression Analysis and Biometric Applications,,Shiyang Cheng;Irene Kotsia;Maja Pantic;Stefanos Zafeiriou;,Imperial College London;Middlesex University;,United Kingdom;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Cheng_4DFAB_A_Large_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Cheng_4DFAB_A_Large_CVPR_2018_paper.pdf,,
14,A Bi-Directional Message Passing Model for Salient Object Detection,,Lu Zhang;Ju Dai;Huchuan Lu;You He;Gang Wang;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Zhang_A_Bi-Directional_Message_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Zhang_A_Bi-Directional_Message_CVPR_2018_paper.pdf,,
15,A Biresolution Spectral Framework for Product Quantization,,Lopamudra Mukherjee;Sathya N. Ravi;Jiming Peng;Vikas Singh;,University of Wisconsin-Whitewater;University of Wisconsin-Madison;University of Houston;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Mukherjee_A_Biresolution_Spectral_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Mukherjee_A_Biresolution_Spectral_CVPR_2018_paper.pdf,,
16,A Causal And-Or Graph Model for Visibility Fluent Reasoning in Tracking Interacting Objects,,Yuanlu Xu;Lei Qin;Xiaobai Liu;Jianwen Xie;Song-Chun Zhu;,"University of California, Los Angeles;Chinese Academy of Sciences;San Diego State University;Hikvision Research Institute;",United States;China;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Xu_A_Causal_And-Or_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Xu_A_Causal_And-Or_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1709.05437v2
17,A Certifiably Globally Optimal Solution to the Non-Minimal Relative Pose Problem,,Jesus Briales;Laurent Kneip;Javier Gonzalez-Jimenez;,University of Malaga;ShanghaiTech University;,Spain;China;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Briales_A_Certifiably_Globally_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Briales_A_Certifiably_Globally_CVPR_2018_paper.pdf,,
18,A Closer Look at Spatiotemporal Convolutions for Action Recognition,,Du Tran;Heng Wang;Lorenzo Torresani;Jamie Ray;Yann LeCun;Manohar Paluri;,Meta;Dartmouth College;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Tran_A_Closer_Look_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Tran_A_Closer_Look_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1711.11248v3
19,A Common Framework for Interactive Texture Transfer,,Yifang Men;Zhouhui Lian;Yingmin Tang;Jianguo Xiao;,Peking University;,China;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Men_A_Common_Framework_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Men_A_Common_Framework_CVPR_2018_paper.pdf,,
20,A Constrained Deep Neural Network for Ordinal Regression,,Yanzhu Liu;Adams Wai Kin Kong;Chi Keong Goh;,Nanyang Technological University;Rolls-Royce;,Singapore;United Kingdom;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Liu_A_Constrained_Deep_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Liu_A_Constrained_Deep_CVPR_2018_paper.pdf,,
21,A Deeper Look at Power Normalizations,,Piotr Koniusz;Hongguang Zhang;Fatih Porikli;,Commonwealth Scientific and Industrial Research Organisation;Australian National University;,Australia;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Koniusz_A_Deeper_Look_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Koniusz_A_Deeper_Look_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1806.09183v1
22,A Face-to-Face Neural Conversation Model,,Hang Chu;Daiqing Li;Sanja Fidler;,University of Toronto;Vector Institute;,Canada;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Chu_A_Face-to-Face_Neural_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Chu_A_Face-to-Face_Neural_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1812.01525v1
23,A Fast Resection-Intersection Method for the Known Rotation Problem,,Qianggong Zhang;Tat-Jun Chin;Huu Minh Le;,University of Adelaide;,Australia;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Zhang_A_Fast_Resection-Intersection_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Zhang_A_Fast_Resection-Intersection_CVPR_2018_paper.pdf,,
24,A Generative Adversarial Approach for Zero-Shot Learning From Noisy Texts,,Yizhe Zhu;Mohamed Elhoseiny;Bingchen Liu;Xi Peng;Ahmed Elgammal;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Zhu_A_Generative_Adversarial_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Zhu_A_Generative_Adversarial_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1712.01381v3
25,A Hierarchical Generative Model for Eye Image Synthesis and Eye Gaze Estimation,,Kang Wang;Rui Zhao;Qiang Ji;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Wang_A_Hierarchical_Generative_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Wang_A_Hierarchical_Generative_CVPR_2018_paper.pdf,,
26,A High-Quality Denoising Dataset for Smartphone Cameras,,Abdelrahman Abdelhamed;Stephen Lin;Michael S. Brown;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Abdelhamed_A_High-Quality_Denoising_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Abdelhamed_A_High-Quality_Denoising_CVPR_2018_paper.pdf,,
27,A Hybrid l1-l0 Layer Decomposition Model for Tone Mapping,,Zhetong Liang;Jun Xu;David Zhang;Zisheng Cao;Lei Zhang;,Hong Kong Polytechnic University;DJI;,China;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Liang_A_Hybrid_l1-l0_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Liang_A_Hybrid_l1-l0_CVPR_2018_paper.pdf,,
28,"A Low Power, High Throughput, Fully Event-Based Stereo System",,Alexander Andreopoulos;Hirak J. Kashyap;Tapan K. Nayak;Arnon Amir;Myron D. Flickner;,"IBM;University of California, Irvine;",United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Andreopoulos_A_Low_Power_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Andreopoulos_A_Low_Power_CVPR_2018_paper.pdf,,
29,A Memory Network Approach for Story-Based Temporal Summarization of 360° Videos,,Sangho Lee;Jinyoung Sung;Youngjae Yu;Gunhee Kim;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Lee_A_Memory_Network_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Lee_A_Memory_Network_CVPR_2018_paper.pdf,,
30,A Minimalist Approach to Type-Agnostic Detection of Quadrics in Point Clouds,,Tolga Birdal;Benjamin Busam;Nassir Navab;Slobodan Ilic;Peter Sturm;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Birdal_A_Minimalist_Approach_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Birdal_A_Minimalist_Approach_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1803.07191v1
31,A Network Architecture for Point Cloud Classification via Automatic Depth Images Generation,,Riccardo Roveri;Lukas Rahmann;Cengiz Oztireli;Markus Gross;,ETH Zurich;Disney Research;,Switzerland;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Roveri_A_Network_Architecture_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Roveri_A_Network_Architecture_CVPR_2018_paper.pdf,,
32,A Neural Multi-Sequence Alignment TeCHnique (NeuMATCH),,Pelin Dogan;Boyang Li;Leonid Sigal;Markus Gross;,ETH Zurich;Disney Research;Liulishuo;University of British Columbia;,Switzerland;United States;China;Canada;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Dogan_A_Neural_Multi-Sequence_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Dogan_A_Neural_Multi-Sequence_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1803.00057v2
33,A Papier-Mâché Approach to Learning 3D Surface Generation,,Thibault Groueix;Matthew Fisher;Vladimir G. Kim;Bryan C. Russell;Mathieu Aubry;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Groueix_A_Papier-Mache_Approach_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Groueix_A_Papier-Mache_Approach_CVPR_2018_paper.pdf,,
34,A Perceptual Measure for Deep Single Image Camera Calibration,,Yannick Hold-Geoffroy;Kalyan Sunkavalli;Jonathan Eisenmann;Matthew Fisher;Emiliano Gambaretto;Sunil Hadap;Jean-François Lalonde;,Université Laval;Adobe;,Canada;United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Hold-Geoffroy_A_Perceptual_Measure_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Hold-Geoffroy_A_Perceptual_Measure_CVPR_2018_paper.pdf,,https://arxiv.org/abs/arXiv:1712.01259
35,A PID Controller Approach for Stochastic Optimization of Deep Networks,,Wangpeng An;Haoqian Wang;Qingyun Sun;Jun Xu;Qionghai Dai;Lei Zhang;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/An_A_PID_Controller_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/An_A_PID_Controller_CVPR_2018_paper.pdf,,
36,A Pose-Sensitive Embedding for Person Re-Identification With Expanded Cross Neighborhood Re-Ranking,,M. Saquib Sarfraz;Arne Schumann;Andreas Eberle;Rainer Stiefelhagen;,"Karlsruhe Institute of Technology;Fraunhofer Institute for Optronics, System Technologies and Image Processing;",Germany;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Sarfraz_A_Pose-Sensitive_Embedding_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Sarfraz_A_Pose-Sensitive_Embedding_CVPR_2018_paper.pdf,,https://arxiv.org/abs/arXiv:1711.10378
37,A Prior-Less Method for Multi-Face Tracking in Unconstrained Videos,,Chung-Ching Lin;Ying Hung;,IBM;Rutgers University;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Lin_A_Prior-Less_Method_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Lin_A_Prior-Less_Method_CVPR_2018_paper.pdf,,
38,A Revised Underwater Image Formation Model,,Derya Akkaynak;Tali Treibitz;,University of Haifa;,Israel;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Akkaynak_A_Revised_Underwater_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Akkaynak_A_Revised_Underwater_CVPR_2018_paper.pdf,,
39,A Robust Method for Strong Rolling Shutter Effects Correction Using Lines With Automatic Feature Selection,,Yizhen Lao;Omar Ait-Aider;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Lao_A_Robust_Method_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Lao_A_Robust_Method_CVPR_2018_paper.pdf,,
40,A Two-Step Disentanglement Method,,Naama Hadad;Lior Wolf;Moni Shahar;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Hadad_A_Two-Step_Disentanglement_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Hadad_A_Two-Step_Disentanglement_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1709.00199v2
41,A Twofold Siamese Network for Real-Time Object Tracking,,Anfeng He;Chong Luo;Xinmei Tian;Wenjun Zeng;,University of Science and Technology of China;Microsoft;,China;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/He_A_Twofold_Siamese_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/He_A_Twofold_Siamese_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1802.08817v1
42,"A Unifying Contrast Maximization Framework for Event Cameras, With Applications to Motion, Depth, and Optical Flow Estimation",,Guillermo Gallego;Henri Rebecq;Davide Scaramuzza;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Gallego_A_Unifying_Contrast_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Gallego_A_Unifying_Contrast_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1804.01306v1
43,A Variational U-Net for Conditional Appearance and Shape Generation,,Patrick Esser;Ekaterina Sutter;Björn Ommer;,Heidelberg University;,Germany;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Esser_A_Variational_U-Net_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Esser_A_Variational_U-Net_CVPR_2018_paper.pdf,,https://arxiv.org/abs/arXiv:1804.04694
44,A Weighted Sparse Sampling and Smoothing Frame Transition Approach for Semantic Fast-Forward First-Person Videos,,Michel Silva;Washington Ramos;João Ferreira;Felipe Chamone;Mario Campos;Erickson R. Nascimento;,Universidade Federal de Minas Gerais;,Brazil;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Silva_A_Weighted_Sparse_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Silva_A_Weighted_Sparse_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1802.08722v4
45,A2-RL: Aesthetics Aware Reinforcement Learning for Image Cropping,,Debang Li;Huikai Wu;Junge Zhang;Kaiqi Huang;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;,China;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Li_A2-RL_Aesthetics_Aware_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Li_A2-RL_Aesthetics_Aware_CVPR_2018_paper.pdf,,https://arxiv.org/abs/arXiv:1709.04595
46,Accurate and Diverse Sampling of Sequences Based on a “Best of Many” Sample Objective,,Apratim Bhattacharyya;Bernt Schiele;Mario Fritz;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Bhattacharyya_Accurate_and_Diverse_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Bhattacharyya_Accurate_and_Diverse_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1806.07772v2
47,Action Sets: Weakly Supervised Action Segmentation Without Ordering Constraints,,Alexander Richard;Hilde Kuehne;Juergen Gall;,University of Bonn;,Germany;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Richard_Action_Sets_Weakly_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Richard_Action_Sets_Weakly_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1706.00699v2
48,Active Fixation Control to Predict Saccade Sequences,,Calden Wloka;Iuliia Kotseruba;John K. Tsotsos;,York University;,Canada;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Wloka_Active_Fixation_Control_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Wloka_Active_Fixation_Control_CVPR_2018_paper.pdf,,
49,Actor and Action Video Segmentation From a Sentence,,Kirill Gavrilyuk;Amir Ghodrati;Zhenyang Li;Cees G. M. Snoek;,University of Amsterdam;,Netherlands;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Gavrilyuk_Actor_and_Action_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Gavrilyuk_Actor_and_Action_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1803.07485v1
50,Actor and Observer: Joint Modeling of First and Third-Person Videos,,Gunnar A. Sigurdsson;Abhinav Gupta;Cordelia Schmid;Ali Farhadi;Karteek Alahari;,Carnegie Mellon University;INRIA;Allen Institute for Artificial Intelligence;,United States;France;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Sigurdsson_Actor_and_Observer_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Sigurdsson_Actor_and_Observer_CVPR_2018_paper.pdf,,https://arxiv.org/abs/arXiv:1804.09627
51,AdaDepth: Unsupervised Content Congruent Adaptation for Depth Estimation,,Jogendra Nath Kundu;Phani Krishna Uppala;Anuj Pahuja;R. Venkatesh Babu;,Indian Institute of Science;,India;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Kundu_AdaDepth_Unsupervised_content_cvpr_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Kundu_AdaDepth_Unsupervised_content_cvpr_2018_paper.pdf,,https://arxiv.org/abs/arXiv:1803.01599
52,Adversarial Complementary Learning for Weakly Supervised Object Localization,,Xiaolin Zhang;Yunchao Wei;Jiashi Feng;Yi Yang;Thomas S. Huang;,University of Technology Sydney;University of Illinois Urbana-Champaign;National University of Singapore;,Australia;United States;Singapore;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Zhang_Adversarial_Complementary_Learning_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Zhang_Adversarial_Complementary_Learning_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1804.06962v1
53,Adversarial Data Programming: Using GANs to Relax the Bottleneck of Curated Labeled Data,,Arghya Pal;Vineeth N. Balasubramanian;,"Indian Institute of Technology, Hyderabad;",India;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Pal_Adversarial_Data_Programming_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Pal_Adversarial_Data_Programming_CVPR_2018_paper.pdf,,https://arxiv.org/abs/arXiv:1803.05137
54,Adversarial Feature Augmentation for Unsupervised Domain Adaptation,,Riccardo Volpi;Pietro Morerio;Silvio Savarese;Vittorio Murino;,Istituto Italiano di Tecnologia;Stanford University;Università di Verona;,Italy;United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Volpi_Adversarial_Feature_Augmentation_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Volpi_Adversarial_Feature_Augmentation_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1711.08561v2
55,Adversarially Learned One-Class Classifier for Novelty Detection,,Mohammad Sabokrou;Mohammad Khalooei;Mahmood Fathy;Ehsan Adeli;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Sabokrou_Adversarially_Learned_One-Class_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Sabokrou_Adversarially_Learned_One-Class_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1802.09088v2
56,Adversarially Occluded Samples for Person Re-Identification,,Houjing Huang;Dangwei Li;Zhang Zhang;Xiaotang Chen;Kaiqi Huang;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Huang_Adversarially_Occluded_Samples_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Huang_Adversarially_Occluded_Samples_CVPR_2018_paper.pdf,,
57,Aligning Infinite-Dimensional Covariance Matrices in Reproducing Kernel Hilbert Spaces for Domain Adaptation,,Zhen Zhang;Mianzhi Wang;Yan Huang;Arye Nehorai;,Washington University in St. Louis;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Zhang_Aligning_Infinite-Dimensional_Covariance_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Zhang_Aligning_Infinite-Dimensional_Covariance_CVPR_2018_paper.pdf,,
58,Alive Caricature From 2D to 3D,,Qianyi Wu;Juyong Zhang;Yu-Kun Lai;Jianmin Zheng;Jianfei Cai;,University of Science and Technology of China;Cardiff University;Nanyang Technological University;,China;United Kingdom;Singapore;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Wu_Alive_Caricature_From_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Wu_Alive_Caricature_From_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1803.06802v3
59,Alternating-Stereo VINS: Observability Analysis and Performance Evaluation,,Mrinal K. Paul;Stergios I. Roumeliotis;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Paul_Alternating-Stereo_VINS_Observability_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Paul_Alternating-Stereo_VINS_Observability_CVPR_2018_paper.pdf,,
60,AMNet: Memorability Estimation With Attention,,Jiri Fajtl;Vasileios Argyriou;Dorothy Monekosso;Paolo Remagnino;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Fajtl_AMNet_Memorability_Estimation_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Fajtl_AMNet_Memorability_Estimation_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1804.03115v1
61,An Analysis of Scale Invariance in Object Detection ­ SNIP,,Bharat Singh;Larry S. Davis;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Singh_An_Analysis_of_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Singh_An_Analysis_of_CVPR_2018_paper.pdf,,
62,An Efficient and Provable Approach for Mixture Proportion Estimation Using Linear Independence Assumption,,Xiyu Yu;Tongliang Liu;Mingming Gong;Kayhan Batmanghelich;Dacheng Tao;,University of Sydney;University of Pittsburgh;Carnegie Mellon University;,Australia;United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/Yu_An_Efficient_and_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/Yu_An_Efficient_and_CVPR_2018_paper.pdf,,
63,An End-to-End TextSpotter With Explicit Alignment and Attention,,Tong He;Zhi Tian;Weilin Huang;Chunhua Shen;Yu Qiao;Changming Sun;,University of Adelaide;Shenzhen Institute of Advanced Technology;CSIRO Data61;Malong Technologies;,Australia;China;,Poster,https://openaccess.thecvf.com/content_cvpr_2018/html/He_An_End-to-End_TextSpotter_CVPR_2018_paper.html,https://openaccess.thecvf.com/content_cvpr_2018/papers/He_An_End-to-End_TextSpotter_CVPR_2018_paper.pdf,,https://arxiv.org/abs/1803.03474v3
